Building DAG of jobs...
Using shell: /usr/bin/bash
Provided cores: 16
Rules claiming more threads will be scaled down.
Job counts:
	count	jobs
	1	strelka
	1

[Sat Mar 13 00:24:54 2021]
rule strelka:
    input: /spin1/scratch/tandonm/pipeline_out/tn_test_1/bams/chrom_split/Sample4_CRL1622_S31.test.chr1.split.bam, /spin1/scratch/tandonm/pipeline_out/tn_test_1/bams/chrom_split/Sample10_ARK1_S37.test.chr1.split.bam
    output: /spin1/scratch/tandonm/pipeline_out/tn_test_1/somatic/SNP_Indels/strelka_out/chrom_split/Sample10_ARK1_S37.test.chr1.vcf
    jobid: 0
    wildcards: samples=Sample10_ARK1_S37.test, chroms=chr1

[+] Loading strelka  2.9.0  on cn2407 

Successfully created workflow run script.
To execute the workflow, run the following script and set appropriate options:

/spin1/scratch/tandonm/pipeline_out/tn_test_1/somatic/SNP_Indels/strelka_out/chrom_split/Sample10_ARK1_S37.test/chr1/runWorkflow.py
[2021-03-13T05:24:55.945302] [cn2407.cit.nih.gov] [21101_1] [WorkflowRunner] Initiating pyFlow run
[2021-03-13T05:24:55.945739] [cn2407.cit.nih.gov] [21101_1] [WorkflowRunner] pyFlowClientWorkflowClass: StrelkaSomaticWorkflow
[2021-03-13T05:24:55.946133] [cn2407.cit.nih.gov] [21101_1] [WorkflowRunner] pyFlowVersion: 1.1.19
[2021-03-13T05:24:55.946564] [cn2407.cit.nih.gov] [21101_1] [WorkflowRunner] pythonVersion: 2.7.15.final.0
[2021-03-13T05:24:55.947172] [cn2407.cit.nih.gov] [21101_1] [WorkflowRunner] WorkingDir: '/spin1/scratch/tandonm/pipeline_out/tn_test_1/somatic/SNP_Indels/strelka_out/chrom_split/Sample10_ARK1_S37.test/chr1'
[2021-03-13T05:24:55.947964] [cn2407.cit.nih.gov] [21101_1] [WorkflowRunner] ProcessCmdLine: './runWorkflow.py -m local -j 15'
[2021-03-13T05:24:55.948747] [cn2407.cit.nih.gov] [21101_1] [WorkflowRunner] [RunParameters] mode: local
[2021-03-13T05:24:55.949237] [cn2407.cit.nih.gov] [21101_1] [WorkflowRunner] [RunParameters] nCores: 15
[2021-03-13T05:24:55.949754] [cn2407.cit.nih.gov] [21101_1] [WorkflowRunner] [RunParameters] memMb: 386450
[2021-03-13T05:24:55.950286] [cn2407.cit.nih.gov] [21101_1] [WorkflowRunner] [RunParameters] dataDir: /spin1/scratch/tandonm/pipeline_out/tn_test_1/somatic/SNP_Indels/strelka_out/chrom_split/Sample10_ARK1_S37.test/chr1/workspace/pyflow.data
[2021-03-13T05:24:55.951049] [cn2407.cit.nih.gov] [21101_1] [WorkflowRunner] [RunParameters] isDryRun: False
[2021-03-13T05:24:55.951740] [cn2407.cit.nih.gov] [21101_1] [WorkflowRunner] [RunParameters] isContinue: False
[2021-03-13T05:24:55.952177] [cn2407.cit.nih.gov] [21101_1] [WorkflowRunner] [RunParameters] isForceContinue: True
[2021-03-13T05:24:55.952622] [cn2407.cit.nih.gov] [21101_1] [WorkflowRunner] [RunParameters] mailTo: ''
[2021-03-13T05:24:55.953331] [cn2407.cit.nih.gov] [21101_1] [TaskRunner:masterWorkflow] Starting task specification for master workflow
[2021-03-13T05:24:55.954054] [cn2407.cit.nih.gov] [21101_1] [StrelkaSomaticWorkflow] Initiating Strelka somatic workflow version: UNKNOWN
[2021-03-13T05:25:18.268320] [cn2407.cit.nih.gov] [21101_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_236_chr4_KI270786v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:25:18.271526] [cn2407.cit.nih.gov] [21101_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_001_chr2_0005] Task initiated on local node
[2021-03-13T05:25:18.288091] [cn2407.cit.nih.gov] [21101_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_394_chr3_KI270895v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:18.296193] [cn2407.cit.nih.gov] [21101_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_003_chr4_0009] Task initiated on local node
[2021-03-13T05:25:18.297039] [cn2407.cit.nih.gov] [21101_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_236_chr4_KI270786v1_alt_0000] Task initiated on local node
[2021-03-13T05:25:18.315063] [cn2407.cit.nih.gov] [21101_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_009_chr10_0003' from sub-workflow 'CallGenome'
[2021-03-13T05:25:18.317153] [cn2407.cit.nih.gov] [21101_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_004_chr5_0013' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:18.340396] [cn2407.cit.nih.gov] [21101_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_009_chr10_0003] Task initiated on local node
[2021-03-13T05:25:18.348503] [cn2407.cit.nih.gov] [21101_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_228_chr4_KI270790v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:25:18.350319] [cn2407.cit.nih.gov] [21101_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_211_chr2_KI270775v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:18.377205] [cn2407.cit.nih.gov] [21101_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_208_chr2_KI270769v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:25:18.379265] [cn2407.cit.nih.gov] [21101_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_009_chr10_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:18.393718] [cn2407.cit.nih.gov] [21101_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_228_chr4_KI270790v1_alt_0000] Task initiated on local node
[2021-03-13T05:25:18.413440] [cn2407.cit.nih.gov] [21101_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_048_chr14_KI270723v1_random_0000_to_chromId_049_chr14_KI270724v1_random_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:25:18.415377] [cn2407.cit.nih.gov] [21101_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_003_chr4_0009' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:18.448963] [cn2407.cit.nih.gov] [21101_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_208_chr2_KI270769v1_alt_0000] Task initiated on local node
[2021-03-13T05:25:18.463744] [cn2407.cit.nih.gov] [21101_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_243_chr5_GL339449v2_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:25:18.466687] [cn2407.cit.nih.gov] [21101_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_028_chr1_KI270709v1_random_0000_to_chromId_030_chr1_KI270711v1_random_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:18.482061] [cn2407.cit.nih.gov] [21101_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_048_chr14_KI270723v1_random_0000_to_chromId_049_chr14_KI270724v1_random_0000] Task initiated on local node
[2021-03-13T05:25:18.513979] [cn2407.cit.nih.gov] [21101_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_250_chr6_KI270799v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:25:18.516778] [cn2407.cit.nih.gov] [21101_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_009_chr10_0003' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:18.520085] [cn2407.cit.nih.gov] [21101_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_276_chr8_KI270816v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:18.520869] [cn2407.cit.nih.gov] [21101_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_008_chr9_0002' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:18.537454] [cn2407.cit.nih.gov] [21101_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_243_chr5_GL339449v2_alt_0000] Task initiated on local node
[2021-03-13T05:25:18.558059] [cn2407.cit.nih.gov] [21101_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_345_chr18_GL383567v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:25:18.559139] [cn2407.cit.nih.gov] [21101_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_250_chr6_KI270799v1_alt_0000] Task initiated on local node
[2021-03-13T05:25:18.559947] [cn2407.cit.nih.gov] [21101_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_271_chr8_KI270814v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:25:18.560961] [cn2407.cit.nih.gov] [21101_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_003_chr4_0013' from sub-workflow 'CallGenome'
[2021-03-13T05:25:18.563229] [cn2407.cit.nih.gov] [21101_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_004_chr5_0007' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:18.568521] [cn2407.cit.nih.gov] [21101_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_345_chr18_GL383567v1_alt_0000] Task initiated on local node
[2021-03-13T05:25:18.595333] [cn2407.cit.nih.gov] [21101_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_267_chr8_KI270811v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:25:18.597549] [cn2407.cit.nih.gov] [21101_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_048_chr14_KI270723v1_random_0000_to_chromId_049_chr14_KI270724v1_random_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:18.603078] [cn2407.cit.nih.gov] [21101_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_003_chr4_0013] Task initiated on local node
[2021-03-13T05:25:18.609681] [cn2407.cit.nih.gov] [21101_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_271_chr8_KI270814v1_alt_0000] Task initiated on local node
[2021-03-13T05:25:18.611226] [cn2407.cit.nih.gov] [21101_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_267_chr8_KI270811v1_alt_0000] Task initiated on local node
[2021-03-13T05:25:18.640449] [cn2407.cit.nih.gov] [21101_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_002_chr3_0013' from sub-workflow 'CallGenome'
[2021-03-13T05:25:18.642447] [cn2407.cit.nih.gov] [21101_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_236_chr4_KI270786v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:18.668324] [cn2407.cit.nih.gov] [21101_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_015_chr16_0003' from sub-workflow 'CallGenome'
[2021-03-13T05:25:18.679136] [cn2407.cit.nih.gov] [21101_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_002_chr3_0013] Task initiated on local node
[2021-03-13T05:25:18.680023] [cn2407.cit.nih.gov] [21101_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_015_chr16_0003] Task initiated on local node
[2021-03-13T05:25:18.705786] [cn2407.cit.nih.gov] [21101_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_345_chr18_GL383567v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:18.706745] [cn2407.cit.nih.gov] [21101_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_208_chr2_KI270769v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:18.707525] [cn2407.cit.nih.gov] [21101_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_228_chr4_KI270790v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:18.727023] [cn2407.cit.nih.gov] [21101_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_007_chr8_0012' from sub-workflow 'CallGenome'
[2021-03-13T05:25:18.728062] [cn2407.cit.nih.gov] [21101_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_008_chr9_0009' from sub-workflow 'CallGenome'
[2021-03-13T05:25:18.729333] [cn2407.cit.nih.gov] [21101_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_327_chr16_KI270855v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:25:18.737699] [cn2407.cit.nih.gov] [21101_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_007_chr8_0012] Task initiated on local node
[2021-03-13T05:25:18.740020] [cn2407.cit.nih.gov] [21101_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_008_chr9_0009] Task initiated on local node
[2021-03-13T05:25:18.741808] [cn2407.cit.nih.gov] [21101_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_267_chr8_KI270811v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:18.744352] [cn2407.cit.nih.gov] [21101_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_327_chr16_KI270855v1_alt_0000] Task initiated on local node
[2021-03-13T05:25:18.766569] [cn2407.cit.nih.gov] [21101_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_023_chrY_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:25:18.776303] [cn2407.cit.nih.gov] [21101_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_023_chrY_0000] Task initiated on local node
[2021-03-13T05:25:18.801831] [cn2407.cit.nih.gov] [21101_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_002_chr3_0013' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:18.815298] [cn2407.cit.nih.gov] [21101_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_439_chr19_GL000209v2_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:25:18.824680] [cn2407.cit.nih.gov] [21101_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_439_chr19_GL000209v2_alt_0000] Task initiated on local node
[2021-03-13T05:25:18.882575] [cn2407.cit.nih.gov] [21101_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_001_chr2_0005' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:18.883581] [cn2407.cit.nih.gov] [21101_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_250_chr6_KI270799v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:18.884362] [cn2407.cit.nih.gov] [21101_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_243_chr5_GL339449v2_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:18.884936] [cn2407.cit.nih.gov] [21101_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_327_chr16_KI270855v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:18.885467] [cn2407.cit.nih.gov] [21101_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_023_chrY_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:18.886025] [cn2407.cit.nih.gov] [21101_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_008_chr9_0009' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:18.899428] [cn2407.cit.nih.gov] [21101_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_279_chr9_GL383540v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:25:18.900070] [cn2407.cit.nih.gov] [21101_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_053_chr16_KI270728v1_random_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:25:18.900754] [cn2407.cit.nih.gov] [21101_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_009_chr10_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:25:18.901569] [cn2407.cit.nih.gov] [21101_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_013_chr14_0007' from sub-workflow 'CallGenome'
[2021-03-13T05:25:18.902780] [cn2407.cit.nih.gov] [21101_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_028_chr1_KI270709v1_random_0000_to_chromId_030_chr1_KI270711v1_random_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:25:18.906327] [cn2407.cit.nih.gov] [21101_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_236_chr4_KI270786v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:25:18.909025] [cn2407.cit.nih.gov] [21101_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_279_chr9_GL383540v1_alt_0000] Task initiated on local node
[2021-03-13T05:25:18.912242] [cn2407.cit.nih.gov] [21101_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_271_chr8_KI270814v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:18.917925] [cn2407.cit.nih.gov] [21101_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_009_chr10_0000] Task initiated on local node
[2021-03-13T05:25:18.931473] [cn2407.cit.nih.gov] [21101_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_028_chr1_KI270709v1_random_0000_to_chromId_030_chr1_KI270711v1_random_0000] Task initiated on local node
[2021-03-13T05:25:18.947119] [cn2407.cit.nih.gov] [21101_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_053_chr16_KI270728v1_random_0000] Task initiated on local node
[2021-03-13T05:25:18.948812] [cn2407.cit.nih.gov] [21101_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_236_chr4_KI270786v1_alt_0000] Task initiated on local node
[2021-03-13T05:25:18.949794] [cn2407.cit.nih.gov] [21101_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_013_chr14_0007] Task initiated on local node
[2021-03-13T05:25:18.951501] [cn2407.cit.nih.gov] [21101_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_061_chr22_KI270735v1_random_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:25:18.960410] [cn2407.cit.nih.gov] [21101_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_061_chr22_KI270735v1_random_0000] Task initiated on local node
[2021-03-13T05:25:19.017798] [cn2407.cit.nih.gov] [21101_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_279_chr9_GL383540v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:19.040055] [cn2407.cit.nih.gov] [21101_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_371_chr21_KI270872v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:25:19.042787] [cn2407.cit.nih.gov] [21101_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_009_chr10_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:19.075855] [cn2407.cit.nih.gov] [21101_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_375_chr22_KI270876v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:25:19.078207] [cn2407.cit.nih.gov] [21101_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_061_chr22_KI270735v1_random_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:19.081084] [cn2407.cit.nih.gov] [21101_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_028_chr1_KI270709v1_random_0000_to_chromId_030_chr1_KI270711v1_random_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:19.081928] [cn2407.cit.nih.gov] [21101_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_236_chr4_KI270786v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:19.109640] [cn2407.cit.nih.gov] [21101_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_371_chr21_KI270872v1_alt_0000] Task initiated on local node
[2021-03-13T05:25:19.127395] [cn2407.cit.nih.gov] [21101_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_375_chr22_KI270876v1_alt_0000] Task initiated on local node
[2021-03-13T05:25:19.128315] [cn2407.cit.nih.gov] [21101_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_421_chr19_KI270918v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:25:19.129565] [cn2407.cit.nih.gov] [21101_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_410_chr17_JH159148v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:25:19.130849] [cn2407.cit.nih.gov] [21101_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_001_chr2_0015' from sub-workflow 'CallGenome'
[2021-03-13T05:25:19.133375] [cn2407.cit.nih.gov] [21101_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_439_chr19_GL000209v2_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:19.142509] [cn2407.cit.nih.gov] [21101_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_421_chr19_KI270918v1_alt_0000] Task initiated on local node
[2021-03-13T05:25:19.171773] [cn2407.cit.nih.gov] [21101_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_439_chr19_GL000209v2_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:25:19.176837] [cn2407.cit.nih.gov] [21101_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_003_chr4_0013' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:19.177961] [cn2407.cit.nih.gov] [21101_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_410_chr17_JH159148v1_alt_0000] Task initiated on local node
[2021-03-13T05:25:19.180186] [cn2407.cit.nih.gov] [21101_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_371_chr21_KI270872v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:19.184431] [cn2407.cit.nih.gov] [21101_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_439_chr19_GL000209v2_alt_0000] Task initiated on local node
[2021-03-13T05:25:19.205789] [cn2407.cit.nih.gov] [21101_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_003_chr4_0013' from sub-workflow 'CallGenome'
[2021-03-13T05:25:19.206897] [cn2407.cit.nih.gov] [21101_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_008_chr9_0002' from sub-workflow 'CallGenome'
[2021-03-13T05:25:19.233510] [cn2407.cit.nih.gov] [21101_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_003_chr4_0013] Task initiated on local node
[2021-03-13T05:25:19.240220] [cn2407.cit.nih.gov] [21101_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_008_chr9_0002] Task initiated on local node
[2021-03-13T05:25:19.243561] [cn2407.cit.nih.gov] [21101_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_421_chr19_KI270918v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:19.261834] [cn2407.cit.nih.gov] [21101_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_008_chr9_0008' from sub-workflow 'CallGenome'
[2021-03-13T05:25:19.273929] [cn2407.cit.nih.gov] [21101_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_008_chr9_0008] Task initiated on local node
[2021-03-13T05:25:19.280180] [cn2407.cit.nih.gov] [21101_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_053_chr16_KI270728v1_random_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:19.289706] [cn2407.cit.nih.gov] [21101_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_001_chr2_0015] Task initiated on local node
[2021-03-13T05:25:19.304096] [cn2407.cit.nih.gov] [21101_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_304_chr12_KI270834v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:25:19.305594] [cn2407.cit.nih.gov] [21101_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_410_chr17_JH159148v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:19.306420] [cn2407.cit.nih.gov] [21101_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_439_chr19_GL000209v2_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:19.324606] [cn2407.cit.nih.gov] [21101_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_023_chrY_0004' from sub-workflow 'CallGenome'
[2021-03-13T05:25:19.325628] [cn2407.cit.nih.gov] [21101_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_197_chr1_KI270765v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:25:19.336942] [cn2407.cit.nih.gov] [21101_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_304_chr12_KI270834v1_alt_0000] Task initiated on local node
[2021-03-13T05:25:19.338439] [cn2407.cit.nih.gov] [21101_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_197_chr1_KI270765v1_alt_0000] Task initiated on local node
[2021-03-13T05:25:19.340046] [cn2407.cit.nih.gov] [21101_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_023_chrY_0004] Task initiated on local node
[2021-03-13T05:25:19.365613] [cn2407.cit.nih.gov] [21101_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_003_chr4_0013' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:19.366442] [cn2407.cit.nih.gov] [21101_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_008_chr9_0002' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:19.367224] [cn2407.cit.nih.gov] [21101_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_015_chr16_0003' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:19.388094] [cn2407.cit.nih.gov] [21101_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_003_chr4_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:25:19.388960] [cn2407.cit.nih.gov] [21101_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_212_chr2_KI270771v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:25:19.390041] [cn2407.cit.nih.gov] [21101_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_003_chr4_0010' from sub-workflow 'CallGenome'
[2021-03-13T05:25:19.395170] [cn2407.cit.nih.gov] [21101_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_375_chr22_KI270876v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:19.421088] [cn2407.cit.nih.gov] [21101_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_003_chr4_0000] Task initiated on local node
[2021-03-13T05:25:19.428002] [cn2407.cit.nih.gov] [21101_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_170_chrUn_GL000220v1_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:25:19.429548] [cn2407.cit.nih.gov] [21101_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_212_chr2_KI270771v1_alt_0000] Task initiated on local node
