Building DAG of jobs...
Using shell: /usr/bin/bash
Provided cores: 16
Rules claiming more threads will be scaled down.
Job counts:
	count	jobs
	1	strelka
	1

[Sat Mar 13 00:23:58 2021]
rule strelka:
    input: /spin1/scratch/tandonm/pipeline_out/tn_test_1/bams/chrom_split/Sample4_CRL1622_S31.test.chrX.split.bam, /spin1/scratch/tandonm/pipeline_out/tn_test_1/bams/chrom_split/Sample10_ARK1_S37.test.chrX.split.bam
    output: /spin1/scratch/tandonm/pipeline_out/tn_test_1/somatic/SNP_Indels/strelka_out/chrom_split/Sample10_ARK1_S37.test.chrX.vcf
    jobid: 0
    wildcards: samples=Sample10_ARK1_S37.test, chroms=chrX

[+] Loading strelka  2.9.0  on cn2418 

Successfully created workflow run script.
To execute the workflow, run the following script and set appropriate options:

/spin1/scratch/tandonm/pipeline_out/tn_test_1/somatic/SNP_Indels/strelka_out/chrom_split/Sample10_ARK1_S37.test/chrX/runWorkflow.py
[2021-03-13T05:24:02.358014] [cn2418.cit.nih.gov] [64751_1] [WorkflowRunner] Initiating pyFlow run
[2021-03-13T05:24:02.358678] [cn2418.cit.nih.gov] [64751_1] [WorkflowRunner] pyFlowClientWorkflowClass: StrelkaSomaticWorkflow
[2021-03-13T05:24:02.359634] [cn2418.cit.nih.gov] [64751_1] [WorkflowRunner] pyFlowVersion: 1.1.19
[2021-03-13T05:24:02.360590] [cn2418.cit.nih.gov] [64751_1] [WorkflowRunner] pythonVersion: 2.7.15.final.0
[2021-03-13T05:24:02.361297] [cn2418.cit.nih.gov] [64751_1] [WorkflowRunner] WorkingDir: '/spin1/scratch/tandonm/pipeline_out/tn_test_1/somatic/SNP_Indels/strelka_out/chrom_split/Sample10_ARK1_S37.test/chrX'
[2021-03-13T05:24:02.361984] [cn2418.cit.nih.gov] [64751_1] [WorkflowRunner] ProcessCmdLine: './runWorkflow.py -m local -j 15'
[2021-03-13T05:24:02.362870] [cn2418.cit.nih.gov] [64751_1] [WorkflowRunner] [RunParameters] mode: local
[2021-03-13T05:24:02.363646] [cn2418.cit.nih.gov] [64751_1] [WorkflowRunner] [RunParameters] nCores: 15
[2021-03-13T05:24:02.364512] [cn2418.cit.nih.gov] [64751_1] [WorkflowRunner] [RunParameters] memMb: 386450
[2021-03-13T05:24:02.365200] [cn2418.cit.nih.gov] [64751_1] [WorkflowRunner] [RunParameters] dataDir: /spin1/scratch/tandonm/pipeline_out/tn_test_1/somatic/SNP_Indels/strelka_out/chrom_split/Sample10_ARK1_S37.test/chrX/workspace/pyflow.data
[2021-03-13T05:24:02.366413] [cn2418.cit.nih.gov] [64751_1] [WorkflowRunner] [RunParameters] isDryRun: False
[2021-03-13T05:24:02.367484] [cn2418.cit.nih.gov] [64751_1] [WorkflowRunner] [RunParameters] isContinue: False
[2021-03-13T05:24:02.368409] [cn2418.cit.nih.gov] [64751_1] [WorkflowRunner] [RunParameters] isForceContinue: True
[2021-03-13T05:24:02.369050] [cn2418.cit.nih.gov] [64751_1] [WorkflowRunner] [RunParameters] mailTo: ''
[2021-03-13T05:24:02.370071] [cn2418.cit.nih.gov] [64751_1] [TaskRunner:masterWorkflow] Starting task specification for master workflow
[2021-03-13T05:24:02.371143] [cn2418.cit.nih.gov] [64751_1] [StrelkaSomaticWorkflow] Initiating Strelka somatic workflow version: UNKNOWN
[2021-03-13T05:24:14.473293] [cn2418.cit.nih.gov] [64751_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_057_chr22_KI270731v1_random_0000_to_chromId_058_chr22_KI270732v1_random_0000] Task initiated on local node
[2021-03-13T05:24:14.478954] [cn2418.cit.nih.gov] [64751_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_279_chr9_GL383540v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:14.480163] [cn2418.cit.nih.gov] [64751_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_015_chr16_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:14.533936] [cn2418.cit.nih.gov] [64751_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_002_chr3_0004' from sub-workflow 'CallGenome'
[2021-03-13T05:24:14.535201] [cn2418.cit.nih.gov] [64751_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_2099_chrUn_JTFH01001257v1_decoy_0000_to_chromId_2146_chrUn_JTFH01001304v1_decoy_0000] Task initiated on local node
[2021-03-13T05:24:14.536729] [cn2418.cit.nih.gov] [64751_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_002_chr3_0013' from sub-workflow 'CallGenome'
[2021-03-13T05:24:14.538969] [cn2418.cit.nih.gov] [64751_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_220_chr3_KI270780v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:14.540008] [cn2418.cit.nih.gov] [64751_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_443_chr3_KI270935v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:14.557268] [cn2418.cit.nih.gov] [64751_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_002_chr3_0004] Task initiated on local node
[2021-03-13T05:24:14.581954] [cn2418.cit.nih.gov] [64751_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_258_chr7_KI270809v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:14.583253] [cn2418.cit.nih.gov] [64751_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_002_chr3_0013] Task initiated on local node
[2021-03-13T05:24:14.584126] [cn2418.cit.nih.gov] [64751_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_000_chr1_0007' from sub-workflow 'CallGenome'
[2021-03-13T05:24:14.598109] [cn2418.cit.nih.gov] [64751_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_258_chr7_KI270809v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:14.602961] [cn2418.cit.nih.gov] [64751_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_324_chr15_KI270850v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:14.604322] [cn2418.cit.nih.gov] [64751_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_000_chr1_0007] Task initiated on local node
[2021-03-13T05:24:14.626553] [cn2418.cit.nih.gov] [64751_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_283_chr10_GL383545v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:14.629346] [cn2418.cit.nih.gov] [64751_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_1547_chrUn_JTFH01000705v1_decoy_0000_to_chromId_1718_chrUn_JTFH01000876v1_decoy_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:14.655724] [cn2418.cit.nih.gov] [64751_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_007_chr8_0009' from sub-workflow 'CallGenome'
[2021-03-13T05:24:14.657599] [cn2418.cit.nih.gov] [64751_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_387_chr19_KI270888v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:14.660204] [cn2418.cit.nih.gov] [64751_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_376_chr22_KI270877v1_alt_0000_to_chromId_377_chr22_GL383583v2_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:14.665387] [cn2418.cit.nih.gov] [64751_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_283_chr10_GL383545v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:14.691208] [cn2418.cit.nih.gov] [64751_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_007_chr8_0009] Task initiated on local node
[2021-03-13T05:24:14.696943] [cn2418.cit.nih.gov] [64751_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_021_chr22_0004' from sub-workflow 'CallGenome'
[2021-03-13T05:24:14.698488] [cn2418.cit.nih.gov] [64751_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_254_chr6_KB021644v2_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:14.700534] [cn2418.cit.nih.gov] [64751_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_091_chrUn_KI270442v1_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:14.701491] [cn2418.cit.nih.gov] [64751_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_2099_chrUn_JTFH01001257v1_decoy_0000_to_chromId_2146_chrUn_JTFH01001304v1_decoy_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:14.728058] [cn2418.cit.nih.gov] [64751_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_091_chrUn_KI270442v1_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:14.729719] [cn2418.cit.nih.gov] [64751_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_282_chr9_KI270823v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:14.734283] [cn2418.cit.nih.gov] [64751_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_021_chr22_0004] Task initiated on local node
[2021-03-13T05:24:14.737443] [cn2418.cit.nih.gov] [64751_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_254_chr6_KB021644v2_alt_0000] Task initiated on local node
[2021-03-13T05:24:14.738654] [cn2418.cit.nih.gov] [64751_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_000_chr1_0007' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:14.743585] [cn2418.cit.nih.gov] [64751_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_091_chrUn_KI270442v1_0000] Task initiated on local node
[2021-03-13T05:24:14.753861] [cn2418.cit.nih.gov] [64751_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_282_chr9_KI270823v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:14.769898] [cn2418.cit.nih.gov] [64751_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_001_chr2_0006' from sub-workflow 'CallGenome'
[2021-03-13T05:24:14.781697] [cn2418.cit.nih.gov] [64751_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_001_chr2_0006] Task initiated on local node
[2021-03-13T05:24:14.804498] [cn2418.cit.nih.gov] [64751_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_057_chr22_KI270731v1_random_0000_to_chromId_058_chr22_KI270732v1_random_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:14.833724] [cn2418.cit.nih.gov] [64751_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_436_chr19_KI270931v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:14.835660] [cn2418.cit.nih.gov] [64751_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_007_chr8_0009' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:14.861638] [cn2418.cit.nih.gov] [64751_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_436_chr19_KI270931v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:14.869410] [cn2418.cit.nih.gov] [64751_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_447_chr6_GL000255v2_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:14.875657] [cn2418.cit.nih.gov] [64751_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_254_chr6_KB021644v2_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:14.881242] [cn2418.cit.nih.gov] [64751_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_091_chrUn_KI270442v1_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:14.883694] [cn2418.cit.nih.gov] [64751_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_447_chr6_GL000255v2_alt_0000] Task initiated on local node
[2021-03-13T05:24:14.915545] [cn2418.cit.nih.gov] [64751_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_002_chr3_0005' from sub-workflow 'CallGenome'
[2021-03-13T05:24:14.916845] [cn2418.cit.nih.gov] [64751_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_007_chr8_0003' from sub-workflow 'CallGenome'
[2021-03-13T05:24:14.919779] [cn2418.cit.nih.gov] [64751_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_258_chr7_KI270809v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:14.944626] [cn2418.cit.nih.gov] [64751_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_002_chr3_0005] Task initiated on local node
[2021-03-13T05:24:14.953322] [cn2418.cit.nih.gov] [64751_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_015_chr16_0004' from sub-workflow 'CallGenome'
[2021-03-13T05:24:14.955260] [cn2418.cit.nih.gov] [64751_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_015_chr16_0007' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:14.957625] [cn2418.cit.nih.gov] [64751_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_283_chr10_GL383545v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:14.962298] [cn2418.cit.nih.gov] [64751_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_007_chr8_0003] Task initiated on local node
[2021-03-13T05:24:14.984897] [cn2418.cit.nih.gov] [64751_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_057_chr22_KI270731v1_random_0000_to_chromId_058_chr22_KI270732v1_random_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:14.987848] [cn2418.cit.nih.gov] [64751_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_379_chrX_KI270880v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:14.990594] [cn2418.cit.nih.gov] [64751_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_436_chr19_KI270931v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:14.995165] [cn2418.cit.nih.gov] [64751_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_015_chr16_0004] Task initiated on local node
[2021-03-13T05:24:15.014557] [cn2418.cit.nih.gov] [64751_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_331_chr17_GL383563v3_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:15.023632] [cn2418.cit.nih.gov] [64751_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_379_chrX_KI270880v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:15.026033] [cn2418.cit.nih.gov] [64751_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_057_chr22_KI270731v1_random_0000_to_chromId_058_chr22_KI270732v1_random_0000] Task initiated on local node
[2021-03-13T05:24:15.029786] [cn2418.cit.nih.gov] [64751_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_331_chr17_GL383563v3_alt_0000] Task initiated on local node
[2021-03-13T05:24:15.048719] [cn2418.cit.nih.gov] [64751_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_282_chr9_KI270823v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:15.072181] [cn2418.cit.nih.gov] [64751_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_282_chr9_KI270823v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:15.095855] [cn2418.cit.nih.gov] [64751_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_282_chr9_KI270823v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:15.137548] [cn2418.cit.nih.gov] [64751_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_002_chr3_0004' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:15.145330] [cn2418.cit.nih.gov] [64751_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_002_chr3_0013' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:15.186978] [cn2418.cit.nih.gov] [64751_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_062_chr22_KI270736v1_random_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:15.203568] [cn2418.cit.nih.gov] [64751_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_015_chr16_0007' from sub-workflow 'CallGenome'
[2021-03-13T05:24:15.207327] [cn2418.cit.nih.gov] [64751_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_057_chr22_KI270731v1_random_0000_to_chromId_058_chr22_KI270732v1_random_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:15.245150] [cn2418.cit.nih.gov] [64751_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_433_chr22_KI270928v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:15.248642] [cn2418.cit.nih.gov] [64751_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_282_chr9_KI270823v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:15.256510] [cn2418.cit.nih.gov] [64751_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_062_chr22_KI270736v1_random_0000] Task initiated on local node
[2021-03-13T05:24:15.286222] [cn2418.cit.nih.gov] [64751_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_015_chr16_0007] Task initiated on local node
[2021-03-13T05:24:15.294025] [cn2418.cit.nih.gov] [64751_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_192_chrUn_GL000216v2_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:15.296367] [cn2418.cit.nih.gov] [64751_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_021_chr22_0004' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:15.299135] [cn2418.cit.nih.gov] [64751_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_433_chr22_KI270928v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:15.331037] [cn2418.cit.nih.gov] [64751_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_2245_chrUn_JTFH01001403v1_decoy_0000_to_chromId_2379_chrUn_JTFH01001537v1_decoy_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:15.338652] [cn2418.cit.nih.gov] [64751_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_379_chrX_KI270880v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:15.344111] [cn2418.cit.nih.gov] [64751_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_192_chrUn_GL000216v2_0000] Task initiated on local node
[2021-03-13T05:24:15.372512] [cn2418.cit.nih.gov] [64751_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_269_chr8_KI270813v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:15.382721] [cn2418.cit.nih.gov] [64751_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_331_chr17_GL383563v3_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:15.386523] [cn2418.cit.nih.gov] [64751_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_2245_chrUn_JTFH01001403v1_decoy_0000_to_chromId_2379_chrUn_JTFH01001537v1_decoy_0000] Task initiated on local node
[2021-03-13T05:24:15.387649] [cn2418.cit.nih.gov] [64751_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_447_chr6_GL000255v2_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:15.416237] [cn2418.cit.nih.gov] [64751_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_269_chr8_KI270813v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:15.419743] [cn2418.cit.nih.gov] [64751_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_327_chr16_KI270855v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:15.420672] [cn2418.cit.nih.gov] [64751_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_036_chr3_GL000221v1_random_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:15.422786] [cn2418.cit.nih.gov] [64751_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_015_chr16_0007' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:15.449470] [cn2418.cit.nih.gov] [64751_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_045_chr14_GL000225v1_random_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:15.455921] [cn2418.cit.nih.gov] [64751_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_001_chr2_0006' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:15.457013] [cn2418.cit.nih.gov] [64751_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_327_chr16_KI270855v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:15.490397] [cn2418.cit.nih.gov] [64751_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_258_chr7_KI270809v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:15.495965] [cn2418.cit.nih.gov] [64751_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_036_chr3_GL000221v1_random_0000] Task initiated on local node
[2021-03-13T05:24:15.497921] [cn2418.cit.nih.gov] [64751_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_045_chr14_GL000225v1_random_0000] Task initiated on local node
[2021-03-13T05:24:15.502953] [cn2418.cit.nih.gov] [64751_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_258_chr7_KI270809v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:15.610514] [cn2418.cit.nih.gov] [64751_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_015_chr16_0004' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:15.611565] [cn2418.cit.nih.gov] [64751_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_433_chr22_KI270928v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:15.612349] [cn2418.cit.nih.gov] [64751_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_062_chr22_KI270736v1_random_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:15.642463] [cn2418.cit.nih.gov] [64751_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_331_chr17_GL383563v3_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:15.643805] [cn2418.cit.nih.gov] [64751_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_422_chr19_KI270919v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:15.644895] [cn2418.cit.nih.gov] [64751_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_010_chr11_0005' from sub-workflow 'CallGenome'
[2021-03-13T05:24:15.647455] [cn2418.cit.nih.gov] [64751_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_192_chrUn_GL000216v2_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:15.650400] [cn2418.cit.nih.gov] [64751_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_258_chr7_KI270809v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:15.663230] [cn2418.cit.nih.gov] [64751_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_331_chr17_GL383563v3_alt_0000] Task initiated on local node
[2021-03-13T05:24:15.688668] [cn2418.cit.nih.gov] [64751_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_010_chr11_0005] Task initiated on local node
[2021-03-13T05:24:15.692034] [cn2418.cit.nih.gov] [64751_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_422_chr19_KI270919v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:15.695416] [cn2418.cit.nih.gov] [64751_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_192_chrUn_GL000216v2_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:15.696485] [cn2418.cit.nih.gov] [64751_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_001_chr2_0006' from sub-workflow 'CallGenome'
[2021-03-13T05:24:15.698195] [cn2418.cit.nih.gov] [64751_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_269_chr8_KI270813v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:15.699440] [cn2418.cit.nih.gov] [64751_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_002_chr3_0005' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:15.700357] [cn2418.cit.nih.gov] [64751_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_007_chr8_0003' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:15.701133] [cn2418.cit.nih.gov] [64751_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_022_chrX_0012' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:15.718845] [cn2418.cit.nih.gov] [64751_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_001_chr2_0006] Task initiated on local node
[2021-03-13T05:24:15.730914] [cn2418.cit.nih.gov] [64751_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_022_chrX_0012' from sub-workflow 'CallGenome'
[2021-03-13T05:24:15.731848] [cn2418.cit.nih.gov] [64751_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_192_chrUn_GL000216v2_0000] Task initiated on local node
[2021-03-13T05:24:15.732642] [cn2418.cit.nih.gov] [64751_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_016_chr17_0006' from sub-workflow 'CallGenome'
[2021-03-13T05:24:15.733804] [cn2418.cit.nih.gov] [64751_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_007_chr8_0010' from sub-workflow 'CallGenome'
[2021-03-13T05:24:15.735180] [cn2418.cit.nih.gov] [64751_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_009_chr10_0011' from sub-workflow 'CallGenome'
[2021-03-13T05:24:15.740291] [cn2418.cit.nih.gov] [64751_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_022_chrX_0012] Task initiated on local node
[2021-03-13T05:24:15.747059] [cn2418.cit.nih.gov] [64751_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_016_chr17_0006] Task initiated on local node
[2021-03-13T05:24:15.748962] [cn2418.cit.nih.gov] [64751_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_327_chr16_KI270855v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:15.752328] [cn2418.cit.nih.gov] [64751_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_007_chr8_0010] Task initiated on local node
[2021-03-13T05:24:15.759413] [cn2418.cit.nih.gov] [64751_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_009_chr10_0011] Task initiated on local node
