Building DAG of jobs...
Using shell: /usr/bin/bash
Provided cores: 16
Rules claiming more threads will be scaled down.
Job counts:
	count	jobs
	1	strelka
	1

[Sat Mar 13 00:23:58 2021]
rule strelka:
    input: /spin1/scratch/tandonm/pipeline_out/tn_test_1/bams/chrom_split/Sample4_CRL1622_S31.test.chr12.split.bam, /spin1/scratch/tandonm/pipeline_out/tn_test_1/bams/chrom_split/Sample10_ARK1_S37.test.chr12.split.bam
    output: /spin1/scratch/tandonm/pipeline_out/tn_test_1/somatic/SNP_Indels/strelka_out/chrom_split/Sample10_ARK1_S37.test.chr12.vcf
    jobid: 0
    wildcards: samples=Sample10_ARK1_S37.test, chroms=chr12

[+] Loading strelka  2.9.0  on cn2414 

Successfully created workflow run script.
To execute the workflow, run the following script and set appropriate options:

/spin1/scratch/tandonm/pipeline_out/tn_test_1/somatic/SNP_Indels/strelka_out/chrom_split/Sample10_ARK1_S37.test/chr12/runWorkflow.py
[2021-03-13T05:24:01.532411] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] Initiating pyFlow run
[2021-03-13T05:24:01.533155] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] pyFlowClientWorkflowClass: StrelkaSomaticWorkflow
[2021-03-13T05:24:01.533705] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] pyFlowVersion: 1.1.19
[2021-03-13T05:24:01.534394] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] pythonVersion: 2.7.15.final.0
[2021-03-13T05:24:01.535462] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] WorkingDir: '/spin1/scratch/tandonm/pipeline_out/tn_test_1/somatic/SNP_Indels/strelka_out/chrom_split/Sample10_ARK1_S37.test/chr12'
[2021-03-13T05:24:01.536513] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] ProcessCmdLine: './runWorkflow.py -m local -j 15'
[2021-03-13T05:24:01.537156] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] [RunParameters] mode: local
[2021-03-13T05:24:01.537983] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] [RunParameters] nCores: 15
[2021-03-13T05:24:01.538733] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] [RunParameters] memMb: 386450
[2021-03-13T05:24:01.539457] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] [RunParameters] dataDir: /spin1/scratch/tandonm/pipeline_out/tn_test_1/somatic/SNP_Indels/strelka_out/chrom_split/Sample10_ARK1_S37.test/chr12/workspace/pyflow.data
[2021-03-13T05:24:01.540463] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] [RunParameters] isDryRun: False
[2021-03-13T05:24:01.541327] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] [RunParameters] isContinue: False
[2021-03-13T05:24:01.542451] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] [RunParameters] isForceContinue: True
[2021-03-13T05:24:01.543517] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] [RunParameters] mailTo: ''
[2021-03-13T05:24:01.544969] [cn2414.cit.nih.gov] [26831_1] [TaskRunner:masterWorkflow] Starting task specification for master workflow
[2021-03-13T05:24:01.545854] [cn2414.cit.nih.gov] [26831_1] [StrelkaSomaticWorkflow] Initiating Strelka somatic workflow version: UNKNOWN
[2021-03-13T05:24:22.513698] [cn2414.cit.nih.gov] [26831_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_258_chr7_KI270809v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:22.527429] [cn2414.cit.nih.gov] [26831_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_064_chr22_KI270738v1_random_0000_to_chromId_065_chr22_KI270739v1_random_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:22.529298] [cn2414.cit.nih.gov] [26831_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_022_chrX_0012' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:22.550584] [cn2414.cit.nih.gov] [26831_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_404_chr12_KI270904v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:22.552761] [cn2414.cit.nih.gov] [26831_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_012_chr13_0002' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:22.560821] [cn2414.cit.nih.gov] [26831_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_064_chr22_KI270738v1_random_0000_to_chromId_065_chr22_KI270739v1_random_0000] Task initiated on local node
[2021-03-13T05:24:22.581121] [cn2414.cit.nih.gov] [26831_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_015_chr16_0006' from sub-workflow 'CallGenome'
[2021-03-13T05:24:22.584598] [cn2414.cit.nih.gov] [26831_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_007_chr8_0009' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:22.597565] [cn2414.cit.nih.gov] [26831_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_404_chr12_KI270904v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:22.608615] [cn2414.cit.nih.gov] [26831_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_255_chr6_KI270797v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:22.615508] [cn2414.cit.nih.gov] [26831_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_015_chr16_0006] Task initiated on local node
[2021-03-13T05:24:22.618708] [cn2414.cit.nih.gov] [26831_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_182_chrUn_KI270750v1_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:22.645278] [cn2414.cit.nih.gov] [26831_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_255_chr6_KI270797v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:22.648478] [cn2414.cit.nih.gov] [26831_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_022_chrX_0012' from sub-workflow 'CallGenome'
[2021-03-13T05:24:22.650737] [cn2414.cit.nih.gov] [26831_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_012_chr13_0009' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:22.651720] [cn2414.cit.nih.gov] [26831_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_258_chr7_KI270809v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:22.652602] [cn2414.cit.nih.gov] [26831_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_009_chr10_0002' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:22.654049] [cn2414.cit.nih.gov] [26831_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_011_chr12_0007' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:22.676163] [cn2414.cit.nih.gov] [26831_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_011_chr12_0007' from sub-workflow 'CallGenome'
[2021-03-13T05:24:22.677837] [cn2414.cit.nih.gov] [26831_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_007_chr8_0007' from sub-workflow 'CallGenome'
[2021-03-13T05:24:22.682044] [cn2414.cit.nih.gov] [26831_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_054_chr17_GL000205v2_random_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:22.683317] [cn2414.cit.nih.gov] [26831_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_006_chr7_0004' from sub-workflow 'CallGenome'
[2021-03-13T05:24:22.688186] [cn2414.cit.nih.gov] [26831_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_022_chrX_0012] Task initiated on local node
[2021-03-13T05:24:22.702362] [cn2414.cit.nih.gov] [26831_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_011_chr12_0007] Task initiated on local node
[2021-03-13T05:24:22.719609] [cn2414.cit.nih.gov] [26831_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_064_chr22_KI270738v1_random_0000_to_chromId_065_chr22_KI270739v1_random_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:22.722642] [cn2414.cit.nih.gov] [26831_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_022_chrX_0003' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:22.726066] [cn2414.cit.nih.gov] [26831_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_014_chr15_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:22.728042] [cn2414.cit.nih.gov] [26831_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_054_chr17_GL000205v2_random_0000] Task initiated on local node
[2021-03-13T05:24:22.734943] [cn2414.cit.nih.gov] [26831_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_006_chr7_0004] Task initiated on local node
[2021-03-13T05:24:22.740524] [cn2414.cit.nih.gov] [26831_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_007_chr8_0007] Task initiated on local node
[2021-03-13T05:24:22.745325] [cn2414.cit.nih.gov] [26831_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_321_chr15_GL383554v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:22.746536] [cn2414.cit.nih.gov] [26831_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_376_chr22_KI270877v1_alt_0000_to_chromId_377_chr22_GL383583v2_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:22.748307] [cn2414.cit.nih.gov] [26831_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_349_chr18_GL383569v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:22.751586] [cn2414.cit.nih.gov] [26831_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_015_chr16_0006' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:22.778529] [cn2414.cit.nih.gov] [26831_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_014_chr15_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:22.780050] [cn2414.cit.nih.gov] [26831_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_321_chr15_GL383554v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:22.781775] [cn2414.cit.nih.gov] [26831_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_169_chrUn_GL000219v1_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:22.783176] [cn2414.cit.nih.gov] [26831_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_022_chrX_0009' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:22.788433] [cn2414.cit.nih.gov] [26831_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_349_chr18_GL383569v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:22.798545] [cn2414.cit.nih.gov] [26831_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_376_chr22_KI270877v1_alt_0000_to_chromId_377_chr22_GL383583v2_alt_0000] Task initiated on local node
[2021-03-13T05:24:22.810100] [cn2414.cit.nih.gov] [26831_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_014_chr15_0000] Task initiated on local node
[2021-03-13T05:24:22.813456] [cn2414.cit.nih.gov] [26831_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_012_chr13_0009' from sub-workflow 'CallGenome'
[2021-03-13T05:24:22.815574] [cn2414.cit.nih.gov] [26831_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_014_chr15_0003' from sub-workflow 'CallGenome'
[2021-03-13T05:24:22.817194] [cn2414.cit.nih.gov] [26831_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_423_chr19_KI270920v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:22.818560] [cn2414.cit.nih.gov] [26831_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_325_chr16_KI270854v1_alt_0000_to_chromId_326_chr16_KI270856v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:22.820409] [cn2414.cit.nih.gov] [26831_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_022_chrX_0012' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:22.830866] [cn2414.cit.nih.gov] [26831_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_012_chr13_0009] Task initiated on local node
[2021-03-13T05:24:22.849979] [cn2414.cit.nih.gov] [26831_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_014_chr15_0003] Task initiated on local node
[2021-03-13T05:24:22.852274] [cn2414.cit.nih.gov] [26831_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_325_chr16_KI270854v1_alt_0000_to_chromId_326_chr16_KI270856v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:22.853429] [cn2414.cit.nih.gov] [26831_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_215_chr2_GL383522v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:22.854668] [cn2414.cit.nih.gov] [26831_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_022_chrX_0009' from sub-workflow 'CallGenome'
[2021-03-13T05:24:22.856901] [cn2414.cit.nih.gov] [26831_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_054_chr17_GL000205v2_random_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:22.857795] [cn2414.cit.nih.gov] [26831_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_011_chr12_0007' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:22.858842] [cn2414.cit.nih.gov] [26831_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_006_chr7_0004' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:22.881928] [cn2414.cit.nih.gov] [26831_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_295_chr11_KI270826v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:22.886203] [cn2414.cit.nih.gov] [26831_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_3148_HLA-B_67_02_0000_to_chromId_3210_HLA-C_05_09_01_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:22.890724] [cn2414.cit.nih.gov] [26831_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_022_chrX_0009] Task initiated on local node
[2021-03-13T05:24:22.891856] [cn2414.cit.nih.gov] [26831_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_325_chr16_KI270854v1_alt_0000_to_chromId_326_chr16_KI270856v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:22.892764] [cn2414.cit.nih.gov] [26831_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_014_chr15_0001' from sub-workflow 'CallGenome'
[2021-03-13T05:24:22.895209] [cn2414.cit.nih.gov] [26831_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_215_chr2_GL383522v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:22.899881] [cn2414.cit.nih.gov] [26831_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_295_chr11_KI270826v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:22.900886] [cn2414.cit.nih.gov] [26831_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_404_chr12_KI270904v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:22.914800] [cn2414.cit.nih.gov] [26831_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_3148_HLA-B_67_02_0000_to_chromId_3210_HLA-C_05_09_01_0000] Task initiated on local node
[2021-03-13T05:24:22.923967] [cn2414.cit.nih.gov] [26831_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_347_chr18_GL383571v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:22.925844] [cn2414.cit.nih.gov] [26831_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_321_chr15_GL383554v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:22.932431] [cn2414.cit.nih.gov] [26831_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_014_chr15_0001] Task initiated on local node
[2021-03-13T05:24:22.950106] [cn2414.cit.nih.gov] [26831_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_366_chr21_KI270874v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:22.951905] [cn2414.cit.nih.gov] [26831_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_255_chr6_KI270797v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:22.959563] [cn2414.cit.nih.gov] [26831_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_347_chr18_GL383571v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:22.976631] [cn2414.cit.nih.gov] [26831_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_535_chrUn_KN707685v1_decoy_0000_to_chromId_588_chrUn_KN707738v1_decoy_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:22.978448] [cn2414.cit.nih.gov] [26831_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_014_chr15_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:22.981309] [cn2414.cit.nih.gov] [26831_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_012_chr13_0009' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:22.985252] [cn2414.cit.nih.gov] [26831_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_366_chr21_KI270874v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:23.007213] [cn2414.cit.nih.gov] [26831_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_255_chr6_KI270797v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:23.008690] [cn2414.cit.nih.gov] [26831_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_423_chr19_KI270920v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:23.016108] [cn2414.cit.nih.gov] [26831_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_535_chrUn_KN707685v1_decoy_0000_to_chromId_588_chrUn_KN707738v1_decoy_0000] Task initiated on local node
[2021-03-13T05:24:23.018616] [cn2414.cit.nih.gov] [26831_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_325_chr16_KI270854v1_alt_0000_to_chromId_326_chr16_KI270856v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:23.052539] [cn2414.cit.nih.gov] [26831_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_423_chr19_KI270920v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:23.055707] [cn2414.cit.nih.gov] [26831_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_013_chr14_0003' from sub-workflow 'CallGenome'
[2021-03-13T05:24:23.056702] [cn2414.cit.nih.gov] [26831_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_255_chr6_KI270797v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:23.058656] [cn2414.cit.nih.gov] [26831_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_022_chrX_0009' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:23.059365] [cn2414.cit.nih.gov] [26831_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_3148_HLA-B_67_02_0000_to_chromId_3210_HLA-C_05_09_01_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:23.077328] [cn2414.cit.nih.gov] [26831_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_745_chrUn_KN707895v1_decoy_0000_to_chromId_801_chrUn_KN707951v1_decoy_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:23.081066] [cn2414.cit.nih.gov] [26831_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_012_chr13_0006' from sub-workflow 'CallGenome'
[2021-03-13T05:24:23.087286] [cn2414.cit.nih.gov] [26831_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_349_chr18_GL383569v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:23.089689] [cn2414.cit.nih.gov] [26831_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_013_chr14_0003] Task initiated on local node
[2021-03-13T05:24:23.109692] [cn2414.cit.nih.gov] [26831_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_012_chr13_0006] Task initiated on local node
[2021-03-13T05:24:23.114780] [cn2414.cit.nih.gov] [26831_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_349_chr18_GL383569v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:23.116956] [cn2414.cit.nih.gov] [26831_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_376_chr22_KI270877v1_alt_0000_to_chromId_377_chr22_GL383583v2_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:23.119691] [cn2414.cit.nih.gov] [26831_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_347_chr18_GL383571v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:23.128795] [cn2414.cit.nih.gov] [26831_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_745_chrUn_KN707895v1_decoy_0000_to_chromId_801_chrUn_KN707951v1_decoy_0000] Task initiated on local node
[2021-03-13T05:24:23.144414] [cn2414.cit.nih.gov] [26831_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_376_chr22_KI270877v1_alt_0000_to_chromId_377_chr22_GL383583v2_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:23.146204] [cn2414.cit.nih.gov] [26831_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_455_chrEBV_0000_to_chromId_468_chrUn_KN707618v1_decoy_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:23.160460] [cn2414.cit.nih.gov] [26831_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_349_chr18_GL383569v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:23.163545] [cn2414.cit.nih.gov] [26831_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_376_chr22_KI270877v1_alt_0000_to_chromId_377_chr22_GL383583v2_alt_0000] Task initiated on local node
[2021-03-13T05:24:23.169423] [cn2414.cit.nih.gov] [26831_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_455_chrEBV_0000_to_chromId_468_chrUn_KN707618v1_decoy_0000] Task initiated on local node
[2021-03-13T05:24:23.183486] [cn2414.cit.nih.gov] [26831_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_423_chr19_KI270920v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:23.209586] [cn2414.cit.nih.gov] [26831_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_022_chrX_0013' from sub-workflow 'CallGenome'
[2021-03-13T05:24:23.211729] [cn2414.cit.nih.gov] [26831_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_215_chr2_GL383522v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:23.212581] [cn2414.cit.nih.gov] [26831_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_295_chr11_KI270826v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:23.213630] [cn2414.cit.nih.gov] [26831_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_255_chr6_KI270797v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:23.215707] [cn2414.cit.nih.gov] [26831_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_007_chr8_0007' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:23.238696] [cn2414.cit.nih.gov] [26831_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_007_chr8_0007' from sub-workflow 'CallGenome'
[2021-03-13T05:24:23.240430] [cn2414.cit.nih.gov] [26831_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_244_chr5_GL383530v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:23.244075] [cn2414.cit.nih.gov] [26831_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_002_chr3_0009' from sub-workflow 'CallGenome'
[2021-03-13T05:24:23.245111] [cn2414.cit.nih.gov] [26831_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_022_chrX_0013] Task initiated on local node
[2021-03-13T05:24:23.246266] [cn2414.cit.nih.gov] [26831_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_310_chr13_KI270843v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:23.249476] [cn2414.cit.nih.gov] [26831_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_012_chr13_0006' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:23.276030] [cn2414.cit.nih.gov] [26831_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_001_chr2_0017' from sub-workflow 'CallGenome'
[2021-03-13T05:24:23.278725] [cn2414.cit.nih.gov] [26831_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_366_chr21_KI270874v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:23.310608] [cn2414.cit.nih.gov] [26831_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_334_chr17_KI270857v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:23.316287] [cn2414.cit.nih.gov] [26831_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_007_chr8_0007] Task initiated on local node
[2021-03-13T05:24:23.319395] [cn2414.cit.nih.gov] [26831_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_310_chr13_KI270843v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:23.321750] [cn2414.cit.nih.gov] [26831_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_244_chr5_GL383530v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:23.323806] [cn2414.cit.nih.gov] [26831_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_349_chr18_GL383569v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:23.326129] [cn2414.cit.nih.gov] [26831_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_376_chr22_KI270877v1_alt_0000_to_chromId_377_chr22_GL383583v2_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:23.339800] [cn2414.cit.nih.gov] [26831_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_001_chr2_0017] Task initiated on local node
[2021-03-13T05:24:23.351619] [cn2414.cit.nih.gov] [26831_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_366_chr21_KI270874v1_alt_0000' from sub-workflow 'CallGenome'
