Building DAG of jobs...
Using shell: /usr/bin/bash
Provided cores: 16
Rules claiming more threads will be scaled down.
Job counts:
	count	jobs
	1	strelka
	1

[Sat Mar 13 00:23:58 2021]
rule strelka:
    input: /spin1/scratch/tandonm/pipeline_out/tn_test_1/bams/chrom_split/Sample4_CRL1622_S31.test.chr20.split.bam, /spin1/scratch/tandonm/pipeline_out/tn_test_1/bams/chrom_split/Sample10_ARK1_S37.test.chr20.split.bam
    output: /spin1/scratch/tandonm/pipeline_out/tn_test_1/somatic/SNP_Indels/strelka_out/chrom_split/Sample10_ARK1_S37.test.chr20.vcf
    jobid: 0
    wildcards: samples=Sample10_ARK1_S37.test, chroms=chr20

[+] Loading strelka  2.9.0  on cn2397 

Successfully created workflow run script.
To execute the workflow, run the following script and set appropriate options:

/spin1/scratch/tandonm/pipeline_out/tn_test_1/somatic/SNP_Indels/strelka_out/chrom_split/Sample10_ARK1_S37.test/chr20/runWorkflow.py
[2021-03-13T05:24:01.139616] [cn2397.cit.nih.gov] [12664_1] [WorkflowRunner] Initiating pyFlow run
[2021-03-13T05:24:01.140222] [cn2397.cit.nih.gov] [12664_1] [WorkflowRunner] pyFlowClientWorkflowClass: StrelkaSomaticWorkflow
[2021-03-13T05:24:01.140729] [cn2397.cit.nih.gov] [12664_1] [WorkflowRunner] pyFlowVersion: 1.1.19
[2021-03-13T05:24:01.141249] [cn2397.cit.nih.gov] [12664_1] [WorkflowRunner] pythonVersion: 2.7.15.final.0
[2021-03-13T05:24:01.141920] [cn2397.cit.nih.gov] [12664_1] [WorkflowRunner] WorkingDir: '/spin1/scratch/tandonm/pipeline_out/tn_test_1/somatic/SNP_Indels/strelka_out/chrom_split/Sample10_ARK1_S37.test/chr20'
[2021-03-13T05:24:01.142479] [cn2397.cit.nih.gov] [12664_1] [WorkflowRunner] ProcessCmdLine: './runWorkflow.py -m local -j 15'
[2021-03-13T05:24:01.142945] [cn2397.cit.nih.gov] [12664_1] [WorkflowRunner] [RunParameters] mode: local
[2021-03-13T05:24:01.143542] [cn2397.cit.nih.gov] [12664_1] [WorkflowRunner] [RunParameters] nCores: 15
[2021-03-13T05:24:01.144069] [cn2397.cit.nih.gov] [12664_1] [WorkflowRunner] [RunParameters] memMb: 386450
[2021-03-13T05:24:01.144571] [cn2397.cit.nih.gov] [12664_1] [WorkflowRunner] [RunParameters] dataDir: /spin1/scratch/tandonm/pipeline_out/tn_test_1/somatic/SNP_Indels/strelka_out/chrom_split/Sample10_ARK1_S37.test/chr20/workspace/pyflow.data
[2021-03-13T05:24:01.145047] [cn2397.cit.nih.gov] [12664_1] [WorkflowRunner] [RunParameters] isDryRun: False
[2021-03-13T05:24:01.145636] [cn2397.cit.nih.gov] [12664_1] [WorkflowRunner] [RunParameters] isContinue: False
[2021-03-13T05:24:01.146392] [cn2397.cit.nih.gov] [12664_1] [WorkflowRunner] [RunParameters] isForceContinue: True
[2021-03-13T05:24:01.147082] [cn2397.cit.nih.gov] [12664_1] [WorkflowRunner] [RunParameters] mailTo: ''
[2021-03-13T05:24:01.148077] [cn2397.cit.nih.gov] [12664_1] [TaskRunner:masterWorkflow] Starting task specification for master workflow
[2021-03-13T05:24:01.148763] [cn2397.cit.nih.gov] [12664_1] [StrelkaSomaticWorkflow] Initiating Strelka somatic workflow version: UNKNOWN
[2021-03-13T05:24:20.875523] [cn2397.cit.nih.gov] [12664_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_402_chr11_KI270902v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:20.894411] [cn2397.cit.nih.gov] [12664_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_001_chr2_0009' from sub-workflow 'CallGenome'
[2021-03-13T05:24:20.910364] [cn2397.cit.nih.gov] [12664_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_000_chr1_0020] Task initiated on local node
[2021-03-13T05:24:20.934363] [cn2397.cit.nih.gov] [12664_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_001_chr2_0009] Task initiated on local node
[2021-03-13T05:24:20.960483] [cn2397.cit.nih.gov] [12664_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_023_chrY_0002' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:20.980999] [cn2397.cit.nih.gov] [12664_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_196_chr1_KI270760v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:20.982358] [cn2397.cit.nih.gov] [12664_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_388_chr19_KI270889v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:21.007084] [cn2397.cit.nih.gov] [12664_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_388_chr19_KI270889v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:21.009010] [cn2397.cit.nih.gov] [12664_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_315_chr14_KI270847v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:21.017957] [cn2397.cit.nih.gov] [12664_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_196_chr1_KI270760v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:21.037548] [cn2397.cit.nih.gov] [12664_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_388_chr19_KI270889v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:21.045197] [cn2397.cit.nih.gov] [12664_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_312_chr13_KI270838v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:21.059910] [cn2397.cit.nih.gov] [12664_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_312_chr13_KI270838v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:21.163652] [cn2397.cit.nih.gov] [12664_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_047_chr14_GL000194v1_random_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:21.165297] [cn2397.cit.nih.gov] [12664_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_196_chr1_KI270760v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:21.209259] [cn2397.cit.nih.gov] [12664_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_379_chrX_KI270880v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:21.210219] [cn2397.cit.nih.gov] [12664_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_364_chr20_KI270870v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:21.212769] [cn2397.cit.nih.gov] [12664_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_312_chr13_KI270838v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:21.214177] [cn2397.cit.nih.gov] [12664_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_360_chr19_GL949746v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:21.214785] [cn2397.cit.nih.gov] [12664_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_388_chr19_KI270889v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:21.220377] [cn2397.cit.nih.gov] [12664_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_379_chrX_KI270880v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:21.249231] [cn2397.cit.nih.gov] [12664_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_364_chr20_KI270870v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:21.251262] [cn2397.cit.nih.gov] [12664_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_002_chr3_0002' from sub-workflow 'CallGenome'
[2021-03-13T05:24:21.252492] [cn2397.cit.nih.gov] [12664_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_348_chr18_GL383568v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:21.253383] [cn2397.cit.nih.gov] [12664_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_859_chrUn_JTFH01000017v1_decoy_0000_to_chromId_890_chrUn_JTFH01000048v1_decoy_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:21.256825] [cn2397.cit.nih.gov] [12664_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_012_chr13_0003' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:21.288870] [cn2397.cit.nih.gov] [12664_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_002_chr3_0002] Task initiated on local node
[2021-03-13T05:24:21.293096] [cn2397.cit.nih.gov] [12664_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_348_chr18_GL383568v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:21.295605] [cn2397.cit.nih.gov] [12664_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_012_chr13_0003' from sub-workflow 'CallGenome'
[2021-03-13T05:24:21.301823] [cn2397.cit.nih.gov] [12664_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_006_chr7_0008' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:21.302520] [cn2397.cit.nih.gov] [12664_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_859_chrUn_JTFH01000017v1_decoy_0000_to_chromId_890_chrUn_JTFH01000048v1_decoy_0000] Task initiated on local node
[2021-03-13T05:24:21.325619] [cn2397.cit.nih.gov] [12664_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_398_chr6_GL000251v2_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:21.332438] [cn2397.cit.nih.gov] [12664_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_012_chr13_0003] Task initiated on local node
[2021-03-13T05:24:21.344390] [cn2397.cit.nih.gov] [12664_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_398_chr6_GL000251v2_alt_0000] Task initiated on local node
[2021-03-13T05:24:21.396844] [cn2397.cit.nih.gov] [12664_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_364_chr20_KI270870v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:21.405511] [cn2397.cit.nih.gov] [12664_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_194_chr1_KI270762v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:21.439241] [cn2397.cit.nih.gov] [12664_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_239_chr5_KI270791v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:21.441366] [cn2397.cit.nih.gov] [12664_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_3085_HLA-B_42_08_0000_to_chromId_3147_HLA-B_67_01_02_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:21.442311] [cn2397.cit.nih.gov] [12664_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_194_chr1_KI270762v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:21.443743] [cn2397.cit.nih.gov] [12664_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_001_chr2_0020' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:21.445497] [cn2397.cit.nih.gov] [12664_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_002_chr3_0002' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:21.447443] [cn2397.cit.nih.gov] [12664_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_348_chr18_GL383568v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:21.484963] [cn2397.cit.nih.gov] [12664_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_423_chr19_KI270920v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:21.486090] [cn2397.cit.nih.gov] [12664_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_239_chr5_KI270791v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:21.487680] [cn2397.cit.nih.gov] [12664_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_022_chrX_0013' from sub-workflow 'CallGenome'
[2021-03-13T05:24:21.488915] [cn2397.cit.nih.gov] [12664_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_016_chr17_0006' from sub-workflow 'CallGenome'
[2021-03-13T05:24:21.490265] [cn2397.cit.nih.gov] [12664_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_434_chr19_KI270929v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:21.491264] [cn2397.cit.nih.gov] [12664_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_256_chr6_KI270798v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:21.524064] [cn2397.cit.nih.gov] [12664_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_022_chrX_0013] Task initiated on local node
[2021-03-13T05:24:21.537026] [cn2397.cit.nih.gov] [12664_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_016_chr17_0006] Task initiated on local node
[2021-03-13T05:24:21.544387] [cn2397.cit.nih.gov] [12664_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_423_chr19_KI270920v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:21.545051] [cn2397.cit.nih.gov] [12664_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_256_chr6_KI270798v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:21.547590] [cn2397.cit.nih.gov] [12664_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_000_chr1_0020' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:21.548530] [cn2397.cit.nih.gov] [12664_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_012_chr13_0003' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:21.549834] [cn2397.cit.nih.gov] [12664_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_379_chrX_KI270880v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:21.550804] [cn2397.cit.nih.gov] [12664_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_001_chr2_0009' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:21.570704] [cn2397.cit.nih.gov] [12664_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_000_chr1_0020' from sub-workflow 'CallGenome'
[2021-03-13T05:24:21.572412] [cn2397.cit.nih.gov] [12664_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_259_chr7_KI270806v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:21.573398] [cn2397.cit.nih.gov] [12664_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_001_chr2_0020' from sub-workflow 'CallGenome'
[2021-03-13T05:24:21.575314] [cn2397.cit.nih.gov] [12664_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_383_chr19_KI270884v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:21.586905] [cn2397.cit.nih.gov] [12664_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_000_chr1_0020] Task initiated on local node
[2021-03-13T05:24:21.592302] [cn2397.cit.nih.gov] [12664_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_259_chr7_KI270806v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:21.596614] [cn2397.cit.nih.gov] [12664_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_383_chr19_KI270884v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:21.647581] [cn2397.cit.nih.gov] [12664_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_434_chr19_KI270929v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:21.696300] [cn2397.cit.nih.gov] [12664_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_423_chr19_KI270920v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:21.697512] [cn2397.cit.nih.gov] [12664_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_022_chrX_0013' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:21.721945] [cn2397.cit.nih.gov] [12664_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_000_chr1_0010' from sub-workflow 'CallGenome'
[2021-03-13T05:24:21.723938] [cn2397.cit.nih.gov] [12664_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_012_chr13_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:21.741703] [cn2397.cit.nih.gov] [12664_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_000_chr1_0010] Task initiated on local node
[2021-03-13T05:24:21.743137] [cn2397.cit.nih.gov] [12664_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_012_chr13_0000] Task initiated on local node
[2021-03-13T05:24:21.745000] [cn2397.cit.nih.gov] [12664_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_000_chr1_0020' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:21.771861] [cn2397.cit.nih.gov] [12664_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_004_chr5_0001' from sub-workflow 'CallGenome'
[2021-03-13T05:24:21.773881] [cn2397.cit.nih.gov] [12664_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_259_chr7_KI270806v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:21.786697] [cn2397.cit.nih.gov] [12664_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_001_chr2_0020] Task initiated on local node
[2021-03-13T05:24:21.806709] [cn2397.cit.nih.gov] [12664_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_409_chr17_KI270909v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:21.808908] [cn2397.cit.nih.gov] [12664_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_383_chr19_KI270884v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:21.810500] [cn2397.cit.nih.gov] [12664_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_001_chr2_0020' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:21.817956] [cn2397.cit.nih.gov] [12664_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_004_chr5_0001] Task initiated on local node
[2021-03-13T05:24:21.835683] [cn2397.cit.nih.gov] [12664_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_409_chr17_KI270909v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:21.846555] [cn2397.cit.nih.gov] [12664_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_200_chr1_GL383520v2_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:21.847767] [cn2397.cit.nih.gov] [12664_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_366_chr21_KI270874v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:21.851719] [cn2397.cit.nih.gov] [12664_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_398_chr6_GL000251v2_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:21.852904] [cn2397.cit.nih.gov] [12664_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_239_chr5_KI270791v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:21.864143] [cn2397.cit.nih.gov] [12664_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_200_chr1_GL383520v2_alt_0000] Task initiated on local node
[2021-03-13T05:24:21.888715] [cn2397.cit.nih.gov] [12664_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_398_chr6_GL000251v2_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:21.889885] [cn2397.cit.nih.gov] [12664_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_378_chr22_GL383582v2_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:21.891485] [cn2397.cit.nih.gov] [12664_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_434_chr19_KI270929v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:21.894764] [cn2397.cit.nih.gov] [12664_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_000_chr1_0010' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:21.895706] [cn2397.cit.nih.gov] [12664_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_256_chr6_KI270798v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:21.903047] [cn2397.cit.nih.gov] [12664_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_366_chr21_KI270874v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:21.927796] [cn2397.cit.nih.gov] [12664_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_047_chr14_GL000194v1_random_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:21.929059] [cn2397.cit.nih.gov] [12664_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_006_chr7_0008' from sub-workflow 'CallGenome'
[2021-03-13T05:24:21.934993] [cn2397.cit.nih.gov] [12664_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_393_chr2_KI270893v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:21.936299] [cn2397.cit.nih.gov] [12664_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_398_chr6_GL000251v2_alt_0000] Task initiated on local node
[2021-03-13T05:24:21.941256] [cn2397.cit.nih.gov] [12664_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_378_chr22_GL383582v2_alt_0000] Task initiated on local node
[2021-03-13T05:24:21.945506] [cn2397.cit.nih.gov] [12664_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_047_chr14_GL000194v1_random_0000] Task initiated on local node
[2021-03-13T05:24:21.950289] [cn2397.cit.nih.gov] [12664_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_006_chr7_0008] Task initiated on local node
[2021-03-13T05:24:21.954515] [cn2397.cit.nih.gov] [12664_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_393_chr2_KI270893v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:22.004629] [cn2397.cit.nih.gov] [12664_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_409_chr17_KI270909v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:22.005734] [cn2397.cit.nih.gov] [12664_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_004_chr5_0001' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:22.007214] [cn2397.cit.nih.gov] [12664_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_200_chr1_GL383520v2_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:22.028438] [cn2397.cit.nih.gov] [12664_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_002_chr3_0011' from sub-workflow 'CallGenome'
[2021-03-13T05:24:22.029999] [cn2397.cit.nih.gov] [12664_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_297_chr12_GL877876v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:22.031547] [cn2397.cit.nih.gov] [12664_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_022_chrX_0007' from sub-workflow 'CallGenome'
[2021-03-13T05:24:22.033225] [cn2397.cit.nih.gov] [12664_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_1719_chrUn_JTFH01000877v1_decoy_0000_to_chromId_1832_chrUn_JTFH01000990v1_decoy_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:22.065526] [cn2397.cit.nih.gov] [12664_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_395_chr4_KI270896v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:22.066994] [cn2397.cit.nih.gov] [12664_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_297_chr12_GL877876v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:22.082216] [cn2397.cit.nih.gov] [12664_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_022_chrX_0007] Task initiated on local node
[2021-03-13T05:24:22.087011] [cn2397.cit.nih.gov] [12664_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_395_chr4_KI270896v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:22.100541] [cn2397.cit.nih.gov] [12664_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_398_chr6_GL000251v2_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:22.101620] [cn2397.cit.nih.gov] [12664_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_047_chr14_GL000194v1_random_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:22.123731] [cn2397.cit.nih.gov] [12664_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_338_chr17_GL000258v2_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:22.124830] [cn2397.cit.nih.gov] [12664_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_197_chr1_KI270765v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:22.143684] [cn2397.cit.nih.gov] [12664_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_338_chr17_GL000258v2_alt_0000] Task initiated on local node
[2021-03-13T05:24:22.160643] [cn2397.cit.nih.gov] [12664_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_197_chr1_KI270765v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:22.163996] [cn2397.cit.nih.gov] [12664_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_006_chr7_0008' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:22.184473] [cn2397.cit.nih.gov] [12664_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_023_chrY_0003' from sub-workflow 'CallGenome'
[2021-03-13T05:24:22.215778] [cn2397.cit.nih.gov] [12664_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_023_chrY_0003] Task initiated on local node
[2021-03-13T05:24:22.222695] [cn2397.cit.nih.gov] [12664_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_016_chr17_0006' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:22.259461] [cn2397.cit.nih.gov] [12664_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_204_chr1_KI270761v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:22.262171] [cn2397.cit.nih.gov] [12664_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_366_chr21_KI270874v1_alt_0000' launched from sub-workflow 'CallGenome'
