Building DAG of jobs...
Using shell: /usr/bin/bash
Provided cores: 16
Rules claiming more threads will be scaled down.
Job counts:
	count	jobs
	1	strelka
	1

[Sat Mar 13 00:25:02 2021]
rule strelka:
    input: /spin1/scratch/tandonm/pipeline_out/tn_test_1/bams/chrom_split/Sample4_CRL1622_S31.test.chr6.split.bam, /spin1/scratch/tandonm/pipeline_out/tn_test_1/bams/chrom_split/Sample10_ARK1_S37.test.chr6.split.bam
    output: /spin1/scratch/tandonm/pipeline_out/tn_test_1/somatic/SNP_Indels/strelka_out/chrom_split/Sample10_ARK1_S37.test.chr6.vcf
    jobid: 0
    wildcards: samples=Sample10_ARK1_S37.test, chroms=chr6

[+] Loading strelka  2.9.0  on cn2422 

Successfully created workflow run script.
To execute the workflow, run the following script and set appropriate options:

/spin1/scratch/tandonm/pipeline_out/tn_test_1/somatic/SNP_Indels/strelka_out/chrom_split/Sample10_ARK1_S37.test/chr6/runWorkflow.py
[2021-03-13T05:25:05.050325] [cn2422.cit.nih.gov] [4165_1] [WorkflowRunner] Initiating pyFlow run
[2021-03-13T05:25:05.050985] [cn2422.cit.nih.gov] [4165_1] [WorkflowRunner] pyFlowClientWorkflowClass: StrelkaSomaticWorkflow
[2021-03-13T05:25:05.051641] [cn2422.cit.nih.gov] [4165_1] [WorkflowRunner] pyFlowVersion: 1.1.19
[2021-03-13T05:25:05.052228] [cn2422.cit.nih.gov] [4165_1] [WorkflowRunner] pythonVersion: 2.7.15.final.0
[2021-03-13T05:25:05.052949] [cn2422.cit.nih.gov] [4165_1] [WorkflowRunner] WorkingDir: '/spin1/scratch/tandonm/pipeline_out/tn_test_1/somatic/SNP_Indels/strelka_out/chrom_split/Sample10_ARK1_S37.test/chr6'
[2021-03-13T05:25:05.053722] [cn2422.cit.nih.gov] [4165_1] [WorkflowRunner] ProcessCmdLine: './runWorkflow.py -m local -j 15'
[2021-03-13T05:25:05.054370] [cn2422.cit.nih.gov] [4165_1] [WorkflowRunner] [RunParameters] mode: local
[2021-03-13T05:25:05.055086] [cn2422.cit.nih.gov] [4165_1] [WorkflowRunner] [RunParameters] nCores: 15
[2021-03-13T05:25:05.055776] [cn2422.cit.nih.gov] [4165_1] [WorkflowRunner] [RunParameters] memMb: 386450
[2021-03-13T05:25:05.056536] [cn2422.cit.nih.gov] [4165_1] [WorkflowRunner] [RunParameters] dataDir: /spin1/scratch/tandonm/pipeline_out/tn_test_1/somatic/SNP_Indels/strelka_out/chrom_split/Sample10_ARK1_S37.test/chr6/workspace/pyflow.data
[2021-03-13T05:25:05.057627] [cn2422.cit.nih.gov] [4165_1] [WorkflowRunner] [RunParameters] isDryRun: False
[2021-03-13T05:25:05.058669] [cn2422.cit.nih.gov] [4165_1] [WorkflowRunner] [RunParameters] isContinue: False
[2021-03-13T05:25:05.059658] [cn2422.cit.nih.gov] [4165_1] [WorkflowRunner] [RunParameters] isForceContinue: True
[2021-03-13T05:25:05.060873] [cn2422.cit.nih.gov] [4165_1] [WorkflowRunner] [RunParameters] mailTo: ''
[2021-03-13T05:25:05.062388] [cn2422.cit.nih.gov] [4165_1] [TaskRunner:masterWorkflow] Starting task specification for master workflow
[2021-03-13T05:25:05.063328] [cn2422.cit.nih.gov] [4165_1] [StrelkaSomaticWorkflow] Initiating Strelka somatic workflow version: UNKNOWN
[2021-03-13T05:25:20.852425] [cn2422.cit.nih.gov] [4165_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_005_chr6_0006' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:20.871437] [cn2422.cit.nih.gov] [4165_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_004_chr5_0010' from sub-workflow 'CallGenome'
[2021-03-13T05:25:20.872968] [cn2422.cit.nih.gov] [4165_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_011_chr12_0006' from sub-workflow 'CallGenome'
[2021-03-13T05:25:20.892151] [cn2422.cit.nih.gov] [4165_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_3148_HLA-B_67_02_0000_to_chromId_3210_HLA-C_05_09_01_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:20.900327] [cn2422.cit.nih.gov] [4165_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_004_chr5_0010] Task initiated on local node
[2021-03-13T05:25:20.917429] [cn2422.cit.nih.gov] [4165_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_011_chr12_0006] Task initiated on local node
[2021-03-13T05:25:20.926038] [cn2422.cit.nih.gov] [4165_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_002_chr3_0016' from sub-workflow 'CallGenome'
[2021-03-13T05:25:20.928283] [cn2422.cit.nih.gov] [4165_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_004_chr5_0003' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:20.954199] [cn2422.cit.nih.gov] [4165_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_379_chrX_KI270880v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:25:20.961100] [cn2422.cit.nih.gov] [4165_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_002_chr3_0016] Task initiated on local node
[2021-03-13T05:25:20.964371] [cn2422.cit.nih.gov] [4165_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_379_chrX_KI270880v1_alt_0000] Task initiated on local node
[2021-03-13T05:25:21.020333] [cn2422.cit.nih.gov] [4165_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_227_chr3_KI270784v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:21.021633] [cn2422.cit.nih.gov] [4165_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_004_chr5_0010' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:21.048842] [cn2422.cit.nih.gov] [4165_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_328_chr16_KI270853v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:25:21.052926] [cn2422.cit.nih.gov] [4165_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_371_chr21_KI270872v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:25:21.063906] [cn2422.cit.nih.gov] [4165_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_328_chr16_KI270853v1_alt_0000] Task initiated on local node
[2021-03-13T05:25:21.067192] [cn2422.cit.nih.gov] [4165_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_371_chr21_KI270872v1_alt_0000] Task initiated on local node
[2021-03-13T05:25:21.073767] [cn2422.cit.nih.gov] [4165_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_379_chrX_KI270880v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:21.109404] [cn2422.cit.nih.gov] [4165_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_208_chr2_KI270769v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:25:21.112033] [cn2422.cit.nih.gov] [4165_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_194_chr1_KI270762v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:21.113407] [cn2422.cit.nih.gov] [4165_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_002_chr3_0016' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:21.131409] [cn2422.cit.nih.gov] [4165_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_208_chr2_KI270769v1_alt_0000] Task initiated on local node
[2021-03-13T05:25:21.149439] [cn2422.cit.nih.gov] [4165_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_004_chr5_0013' from sub-workflow 'CallGenome'
[2021-03-13T05:25:21.150665] [cn2422.cit.nih.gov] [4165_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_3021_HLA-B_15_42_0000_to_chromId_3084_HLA-B_42_02_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:25:21.152657] [cn2422.cit.nih.gov] [4165_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_395_chr4_KI270896v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:21.182621] [cn2422.cit.nih.gov] [4165_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_014_chr15_0003' from sub-workflow 'CallGenome'
[2021-03-13T05:25:21.190150] [cn2422.cit.nih.gov] [4165_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_004_chr5_0013] Task initiated on local node
[2021-03-13T05:25:21.191507] [cn2422.cit.nih.gov] [4165_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_3021_HLA-B_15_42_0000_to_chromId_3084_HLA-B_42_02_0000] Task initiated on local node
[2021-03-13T05:25:21.193146] [cn2422.cit.nih.gov] [4165_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_014_chr15_0003] Task initiated on local node
[2021-03-13T05:25:21.300653] [cn2422.cit.nih.gov] [4165_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_208_chr2_KI270769v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:21.301638] [cn2422.cit.nih.gov] [4165_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_003_chr4_0010' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:21.302381] [cn2422.cit.nih.gov] [4165_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_3021_HLA-B_15_42_0000_to_chromId_3084_HLA-B_42_02_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:21.315598] [cn2422.cit.nih.gov] [4165_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_304_chr12_KI270834v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:25:21.316640] [cn2422.cit.nih.gov] [4165_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_011_chr12_0009' from sub-workflow 'CallGenome'
[2021-03-13T05:25:21.317841] [cn2422.cit.nih.gov] [4165_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_012_chr13_0008' from sub-workflow 'CallGenome'
[2021-03-13T05:25:21.319692] [cn2422.cit.nih.gov] [4165_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_004_chr5_0013' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:21.325672] [cn2422.cit.nih.gov] [4165_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_304_chr12_KI270834v1_alt_0000] Task initiated on local node
[2021-03-13T05:25:21.351602] [cn2422.cit.nih.gov] [4165_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_011_chr12_0009] Task initiated on local node
[2021-03-13T05:25:21.352598] [cn2422.cit.nih.gov] [4165_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_018_chr19_0003' from sub-workflow 'CallGenome'
[2021-03-13T05:25:21.354558] [cn2422.cit.nih.gov] [4165_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_891_chrUn_JTFH01000049v1_decoy_0000_to_chromId_940_chrUn_JTFH01000098v1_decoy_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:21.356380] [cn2422.cit.nih.gov] [4165_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_371_chr21_KI270872v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:21.360999] [cn2422.cit.nih.gov] [4165_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_012_chr13_0008] Task initiated on local node
[2021-03-13T05:25:21.386888] [cn2422.cit.nih.gov] [4165_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_018_chr19_0003] Task initiated on local node
[2021-03-13T05:25:21.388641] [cn2422.cit.nih.gov] [4165_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_011_chr12_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:25:21.389785] [cn2422.cit.nih.gov] [4165_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_011_chr12_0010' from sub-workflow 'CallGenome'
[2021-03-13T05:25:21.400097] [cn2422.cit.nih.gov] [4165_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_011_chr12_0000] Task initiated on local node
[2021-03-13T05:25:21.401074] [cn2422.cit.nih.gov] [4165_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_011_chr12_0010] Task initiated on local node
[2021-03-13T05:25:21.407654] [cn2422.cit.nih.gov] [4165_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_005_chr6_0002' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:21.423922] [cn2422.cit.nih.gov] [4165_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_005_chr6_0002' from sub-workflow 'CallGenome'
[2021-03-13T05:25:21.439890] [cn2422.cit.nih.gov] [4165_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_005_chr6_0002] Task initiated on local node
[2021-03-13T05:25:21.458554] [cn2422.cit.nih.gov] [4165_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_304_chr12_KI270834v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:21.459308] [cn2422.cit.nih.gov] [4165_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_011_chr12_0009' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:21.459931] [cn2422.cit.nih.gov] [4165_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_328_chr16_KI270853v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:21.473016] [cn2422.cit.nih.gov] [4165_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_009_chr10_0011' from sub-workflow 'CallGenome'
[2021-03-13T05:25:21.474182] [cn2422.cit.nih.gov] [4165_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_891_chrUn_JTFH01000049v1_decoy_0000_to_chromId_940_chrUn_JTFH01000098v1_decoy_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:25:21.475147] [cn2422.cit.nih.gov] [4165_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_306_chr12_KI270833v1_alt_0000_to_chromId_307_chr12_KI270836v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:25:21.478312] [cn2422.cit.nih.gov] [4165_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_011_chr12_0006' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:21.488513] [cn2422.cit.nih.gov] [4165_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_891_chrUn_JTFH01000049v1_decoy_0000_to_chromId_940_chrUn_JTFH01000098v1_decoy_0000] Task initiated on local node
[2021-03-13T05:25:21.489416] [cn2422.cit.nih.gov] [4165_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_009_chr10_0011] Task initiated on local node
[2021-03-13T05:25:21.507194] [cn2422.cit.nih.gov] [4165_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_004_chr5_0007' from sub-workflow 'CallGenome'
[2021-03-13T05:25:21.509034] [cn2422.cit.nih.gov] [4165_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_018_chr19_0003' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:21.531723] [cn2422.cit.nih.gov] [4165_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_180_chrUn_KI270748v1_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:25:21.537048] [cn2422.cit.nih.gov] [4165_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_006_chr7_0009' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:21.561419] [cn2422.cit.nih.gov] [4165_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_306_chr12_KI270833v1_alt_0000_to_chromId_307_chr12_KI270836v1_alt_0000] Task initiated on local node
[2021-03-13T05:25:21.566201] [cn2422.cit.nih.gov] [4165_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_004_chr5_0007] Task initiated on local node
[2021-03-13T05:25:21.567230] [cn2422.cit.nih.gov] [4165_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_343_chr17_KI270860v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:25:21.572495] [cn2422.cit.nih.gov] [4165_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_005_chr6_0002' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:21.583666] [cn2422.cit.nih.gov] [4165_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_180_chrUn_KI270748v1_0000] Task initiated on local node
[2021-03-13T05:25:21.596656] [cn2422.cit.nih.gov] [4165_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_185_chrUn_KI270753v1_0000_to_chromId_187_chrUn_KI270755v1_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:25:21.600433] [cn2422.cit.nih.gov] [4165_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_009_chr10_0011' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:21.601813] [cn2422.cit.nih.gov] [4165_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_891_chrUn_JTFH01000049v1_decoy_0000_to_chromId_940_chrUn_JTFH01000098v1_decoy_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:21.612375] [cn2422.cit.nih.gov] [4165_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_343_chr17_KI270860v1_alt_0000] Task initiated on local node
[2021-03-13T05:25:21.637873] [cn2422.cit.nih.gov] [4165_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_185_chrUn_KI270753v1_0000_to_chromId_187_chrUn_KI270755v1_0000] Task initiated on local node
[2021-03-13T05:25:21.639771] [cn2422.cit.nih.gov] [4165_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_398_chr6_GL000251v2_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:25:21.640928] [cn2422.cit.nih.gov] [4165_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_191_chrUn_KI270742v1_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:25:21.651419] [cn2422.cit.nih.gov] [4165_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_398_chr6_GL000251v2_alt_0000] Task initiated on local node
[2021-03-13T05:25:21.654130] [cn2422.cit.nih.gov] [4165_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_191_chrUn_KI270742v1_0000] Task initiated on local node
[2021-03-13T05:25:21.707576] [cn2422.cit.nih.gov] [4165_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_014_chr15_0003' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:21.708469] [cn2422.cit.nih.gov] [4165_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_180_chrUn_KI270748v1_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:21.727361] [cn2422.cit.nih.gov] [4165_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_447_chr6_GL000255v2_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:25:21.730647] [cn2422.cit.nih.gov] [4165_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_012_chr13_0001' from sub-workflow 'CallGenome'
[2021-03-13T05:25:21.742014] [cn2422.cit.nih.gov] [4165_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_185_chrUn_KI270753v1_0000_to_chromId_187_chrUn_KI270755v1_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:21.743257] [cn2422.cit.nih.gov] [4165_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_012_chr13_0001] Task initiated on local node
[2021-03-13T05:25:21.764745] [cn2422.cit.nih.gov] [4165_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_447_chr6_GL000255v2_alt_0000] Task initiated on local node
[2021-03-13T05:25:21.767933] [cn2422.cit.nih.gov] [4165_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_004_chr5_0006' from sub-workflow 'CallGenome'
[2021-03-13T05:25:21.802877] [cn2422.cit.nih.gov] [4165_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_004_chr5_0006] Task initiated on local node
[2021-03-13T05:25:21.885622] [cn2422.cit.nih.gov] [4165_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_343_chr17_KI270860v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:21.886495] [cn2422.cit.nih.gov] [4165_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_012_chr13_0008' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:21.887437] [cn2422.cit.nih.gov] [4165_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_306_chr12_KI270833v1_alt_0000_to_chromId_307_chr12_KI270836v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:21.900843] [cn2422.cit.nih.gov] [4165_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_215_chr2_GL383522v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:25:21.902212] [cn2422.cit.nih.gov] [4165_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_306_chr12_KI270833v1_alt_0000_to_chromId_307_chr12_KI270836v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:25:21.903498] [cn2422.cit.nih.gov] [4165_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_016_chr17_0001' from sub-workflow 'CallGenome'
[2021-03-13T05:25:21.913032] [cn2422.cit.nih.gov] [4165_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_215_chr2_GL383522v1_alt_0000] Task initiated on local node
[2021-03-13T05:25:21.914499] [cn2422.cit.nih.gov] [4165_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_016_chr17_0001] Task initiated on local node
[2021-03-13T05:25:21.918975] [cn2422.cit.nih.gov] [4165_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_306_chr12_KI270833v1_alt_0000_to_chromId_307_chr12_KI270836v1_alt_0000] Task initiated on local node
[2021-03-13T05:25:22.020583] [cn2422.cit.nih.gov] [4165_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_191_chrUn_KI270742v1_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:22.021473] [cn2422.cit.nih.gov] [4165_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_306_chr12_KI270833v1_alt_0000_to_chromId_307_chr12_KI270836v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:22.022368] [cn2422.cit.nih.gov] [4165_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_011_chr12_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:22.051977] [cn2422.cit.nih.gov] [4165_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_191_chrUn_KI270742v1_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:25:22.053000] [cn2422.cit.nih.gov] [4165_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_035_chr2_KI270716v1_random_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:25:22.053961] [cn2422.cit.nih.gov] [4165_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_006_chr7_0009' from sub-workflow 'CallGenome'
[2021-03-13T05:25:22.061383] [cn2422.cit.nih.gov] [4165_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_011_chr12_0010' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:22.062517] [cn2422.cit.nih.gov] [4165_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_191_chrUn_KI270742v1_0000] Task initiated on local node
[2021-03-13T05:25:22.074311] [cn2422.cit.nih.gov] [4165_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_006_chr7_0009] Task initiated on local node
[2021-03-13T05:25:22.103949] [cn2422.cit.nih.gov] [4165_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_011_chr12_0010' from sub-workflow 'CallGenome'
[2021-03-13T05:25:22.107306] [cn2422.cit.nih.gov] [4165_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_398_chr6_GL000251v2_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:22.143384] [cn2422.cit.nih.gov] [4165_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_194_chr1_KI270762v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:25:22.154031] [cn2422.cit.nih.gov] [4165_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_011_chr12_0010] Task initiated on local node
[2021-03-13T05:25:22.157678] [cn2422.cit.nih.gov] [4165_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_194_chr1_KI270762v1_alt_0000] Task initiated on local node
[2021-03-13T05:25:22.177776] [cn2422.cit.nih.gov] [4165_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_191_chrUn_KI270742v1_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:22.197173] [cn2422.cit.nih.gov] [4165_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_035_chr2_KI270716v1_random_0000] Task initiated on local node
[2021-03-13T05:25:22.208174] [cn2422.cit.nih.gov] [4165_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_009_chr10_0006' from sub-workflow 'CallGenome'
[2021-03-13T05:25:22.210242] [cn2422.cit.nih.gov] [4165_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_215_chr2_GL383522v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:22.211304] [cn2422.cit.nih.gov] [4165_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_447_chr6_GL000255v2_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:22.212327] [cn2422.cit.nih.gov] [4165_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_006_chr7_0009' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:22.237636] [cn2422.cit.nih.gov] [4165_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_215_chr2_GL383522v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:25:22.238875] [cn2422.cit.nih.gov] [4165_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_022_chrX_0006' from sub-workflow 'CallGenome'
[2021-03-13T05:25:22.240325] [cn2422.cit.nih.gov] [4165_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_002_chr3_0008' from sub-workflow 'CallGenome'
[2021-03-13T05:25:22.245286] [cn2422.cit.nih.gov] [4165_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_004_chr5_0007' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:22.248510] [cn2422.cit.nih.gov] [4165_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_009_chr10_0006] Task initiated on local node
