Building DAG of jobs...
Using shell: /usr/bin/bash
Provided cores: 16
Rules claiming more threads will be scaled down.
Job counts:
	count	jobs
	1	strelka
	1

[Sat Mar 13 00:24:54 2021]
rule strelka:
    input: /spin1/scratch/tandonm/pipeline_out/tn_test_1/bams/chrom_split/Sample4_CRL1622_S31.test.chr2.split.bam, /spin1/scratch/tandonm/pipeline_out/tn_test_1/bams/chrom_split/Sample10_ARK1_S37.test.chr2.split.bam
    output: /spin1/scratch/tandonm/pipeline_out/tn_test_1/somatic/SNP_Indels/strelka_out/chrom_split/Sample10_ARK1_S37.test.chr2.vcf
    jobid: 0
    wildcards: samples=Sample10_ARK1_S37.test, chroms=chr2

[+] Loading strelka  2.9.0  on cn2425 

Successfully created workflow run script.
To execute the workflow, run the following script and set appropriate options:

/spin1/scratch/tandonm/pipeline_out/tn_test_1/somatic/SNP_Indels/strelka_out/chrom_split/Sample10_ARK1_S37.test/chr2/runWorkflow.py
[2021-03-13T05:24:56.032774] [cn2425.cit.nih.gov] [2274_1] [WorkflowRunner] Initiating pyFlow run
[2021-03-13T05:24:56.033213] [cn2425.cit.nih.gov] [2274_1] [WorkflowRunner] pyFlowClientWorkflowClass: StrelkaSomaticWorkflow
[2021-03-13T05:24:56.033588] [cn2425.cit.nih.gov] [2274_1] [WorkflowRunner] pyFlowVersion: 1.1.19
[2021-03-13T05:24:56.033955] [cn2425.cit.nih.gov] [2274_1] [WorkflowRunner] pythonVersion: 2.7.15.final.0
[2021-03-13T05:24:56.034450] [cn2425.cit.nih.gov] [2274_1] [WorkflowRunner] WorkingDir: '/spin1/scratch/tandonm/pipeline_out/tn_test_1/somatic/SNP_Indels/strelka_out/chrom_split/Sample10_ARK1_S37.test/chr2'
[2021-03-13T05:24:56.035020] [cn2425.cit.nih.gov] [2274_1] [WorkflowRunner] ProcessCmdLine: './runWorkflow.py -m local -j 15'
[2021-03-13T05:24:56.035595] [cn2425.cit.nih.gov] [2274_1] [WorkflowRunner] [RunParameters] mode: local
[2021-03-13T05:24:56.036132] [cn2425.cit.nih.gov] [2274_1] [WorkflowRunner] [RunParameters] nCores: 15
[2021-03-13T05:24:56.036691] [cn2425.cit.nih.gov] [2274_1] [WorkflowRunner] [RunParameters] memMb: 386450
[2021-03-13T05:24:56.037185] [cn2425.cit.nih.gov] [2274_1] [WorkflowRunner] [RunParameters] dataDir: /spin1/scratch/tandonm/pipeline_out/tn_test_1/somatic/SNP_Indels/strelka_out/chrom_split/Sample10_ARK1_S37.test/chr2/workspace/pyflow.data
[2021-03-13T05:24:56.037624] [cn2425.cit.nih.gov] [2274_1] [WorkflowRunner] [RunParameters] isDryRun: False
[2021-03-13T05:24:56.038287] [cn2425.cit.nih.gov] [2274_1] [WorkflowRunner] [RunParameters] isContinue: False
[2021-03-13T05:24:56.038879] [cn2425.cit.nih.gov] [2274_1] [WorkflowRunner] [RunParameters] isForceContinue: True
[2021-03-13T05:24:56.039322] [cn2425.cit.nih.gov] [2274_1] [WorkflowRunner] [RunParameters] mailTo: ''
[2021-03-13T05:24:56.040046] [cn2425.cit.nih.gov] [2274_1] [TaskRunner:masterWorkflow] Starting task specification for master workflow
[2021-03-13T05:24:56.041050] [cn2425.cit.nih.gov] [2274_1] [StrelkaSomaticWorkflow] Initiating Strelka somatic workflow version: UNKNOWN
[2021-03-13T05:25:19.795383] [cn2425.cit.nih.gov] [2274_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_432_chr19_GL949748v2_alt_0000] Task initiated on local node
[2021-03-13T05:25:19.796248] [cn2425.cit.nih.gov] [2274_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_248_chr6_GL000250v2_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:19.799981] [cn2425.cit.nih.gov] [2274_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_271_chr8_KI270814v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:19.800895] [cn2425.cit.nih.gov] [2274_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_372_chr22_KI270875v1_alt_0000] Task initiated on local node
[2021-03-13T05:25:19.801646] [cn2425.cit.nih.gov] [2274_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_334_chr17_KI270857v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:19.811610] [cn2425.cit.nih.gov] [2274_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_004_chr5_0009] Task initiated on local node
[2021-03-13T05:25:19.839537] [cn2425.cit.nih.gov] [2274_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_379_chrX_KI270880v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:25:19.840617] [cn2425.cit.nih.gov] [2274_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_435_chr19_KI270930v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:25:19.841933] [cn2425.cit.nih.gov] [2274_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_059_chr22_KI270733v1_random_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:25:19.849925] [cn2425.cit.nih.gov] [2274_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_379_chrX_KI270880v1_alt_0000] Task initiated on local node
[2021-03-13T05:25:19.852909] [cn2425.cit.nih.gov] [2274_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_435_chr19_KI270930v1_alt_0000] Task initiated on local node
[2021-03-13T05:25:19.855625] [cn2425.cit.nih.gov] [2274_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_059_chr22_KI270733v1_random_0000] Task initiated on local node
[2021-03-13T05:25:19.911265] [cn2425.cit.nih.gov] [2274_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_372_chr22_KI270875v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:19.930719] [cn2425.cit.nih.gov] [2274_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_235_chr4_KI270789v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:25:19.933183] [cn2425.cit.nih.gov] [2274_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_004_chr5_0009' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:19.956594] [cn2425.cit.nih.gov] [2274_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_003_chr4_0007' from sub-workflow 'CallGenome'
[2021-03-13T05:25:19.966454] [cn2425.cit.nih.gov] [2274_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_235_chr4_KI270789v1_alt_0000] Task initiated on local node
[2021-03-13T05:25:19.967558] [cn2425.cit.nih.gov] [2274_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_003_chr4_0007] Task initiated on local node
[2021-03-13T05:25:19.975201] [cn2425.cit.nih.gov] [2274_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_435_chr19_KI270930v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:19.994565] [cn2425.cit.nih.gov] [2274_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_174_chrUn_GL000213v1_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:25:20.008043] [cn2425.cit.nih.gov] [2274_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_174_chrUn_GL000213v1_0000] Task initiated on local node
[2021-03-13T05:25:20.009976] [cn2425.cit.nih.gov] [2274_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_038_chr5_GL000208v1_random_0000_to_chromId_040_chr9_KI270718v1_random_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:20.035929] [cn2425.cit.nih.gov] [2274_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_038_chr5_GL000208v1_random_0000_to_chromId_040_chr9_KI270718v1_random_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:25:20.046089] [cn2425.cit.nih.gov] [2274_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_038_chr5_GL000208v1_random_0000_to_chromId_040_chr9_KI270718v1_random_0000] Task initiated on local node
[2021-03-13T05:25:20.155821] [cn2425.cit.nih.gov] [2274_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_432_chr19_GL949748v2_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:20.156370] [cn2425.cit.nih.gov] [2274_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_001_chr2_0007' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:20.156994] [cn2425.cit.nih.gov] [2274_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_379_chrX_KI270880v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:20.184126] [cn2425.cit.nih.gov] [2274_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_379_chrX_KI270880v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:25:20.185052] [cn2425.cit.nih.gov] [2274_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_432_chr19_GL949748v2_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:25:20.186034] [cn2425.cit.nih.gov] [2274_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_404_chr12_KI270904v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:25:20.188041] [cn2425.cit.nih.gov] [2274_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_038_chr5_GL000208v1_random_0000_to_chromId_040_chr9_KI270718v1_random_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:20.191415] [cn2425.cit.nih.gov] [2274_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_059_chr22_KI270733v1_random_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:20.194884] [cn2425.cit.nih.gov] [2274_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_379_chrX_KI270880v1_alt_0000] Task initiated on local node
[2021-03-13T05:25:20.218293] [cn2425.cit.nih.gov] [2274_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_432_chr19_GL949748v2_alt_0000] Task initiated on local node
[2021-03-13T05:25:20.222725] [cn2425.cit.nih.gov] [2274_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_281_chr9_GL383542v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:25:20.223593] [cn2425.cit.nih.gov] [2274_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_404_chr12_KI270904v1_alt_0000] Task initiated on local node
[2021-03-13T05:25:20.224396] [cn2425.cit.nih.gov] [2274_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_004_chr5_0008' from sub-workflow 'CallGenome'
[2021-03-13T05:25:20.225998] [cn2425.cit.nih.gov] [2274_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_005_chr6_0014' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:20.226830] [cn2425.cit.nih.gov] [2274_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_009_chr10_0006' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:20.254120] [cn2425.cit.nih.gov] [2274_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_281_chr9_GL383542v1_alt_0000] Task initiated on local node
[2021-03-13T05:25:20.254903] [cn2425.cit.nih.gov] [2274_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_005_chr6_0014' from sub-workflow 'CallGenome'
[2021-03-13T05:25:20.258406] [cn2425.cit.nih.gov] [2274_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_022_chrX_0004' from sub-workflow 'CallGenome'
[2021-03-13T05:25:20.261150] [cn2425.cit.nih.gov] [2274_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_004_chr5_0008] Task initiated on local node
[2021-03-13T05:25:20.269029] [cn2425.cit.nih.gov] [2274_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_008_chr9_0009' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:20.271605] [cn2425.cit.nih.gov] [2274_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_005_chr6_0014] Task initiated on local node
[2021-03-13T05:25:20.292971] [cn2425.cit.nih.gov] [2274_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_022_chrX_0004] Task initiated on local node
[2021-03-13T05:25:20.297821] [cn2425.cit.nih.gov] [2274_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_008_chr9_0009' from sub-workflow 'CallGenome'
[2021-03-13T05:25:20.299343] [cn2425.cit.nih.gov] [2274_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_174_chrUn_GL000213v1_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:20.323691] [cn2425.cit.nih.gov] [2274_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_008_chr9_0009] Task initiated on local node
[2021-03-13T05:25:20.328126] [cn2425.cit.nih.gov] [2274_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_442_chr19_GL949749v2_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:25:20.329842] [cn2425.cit.nih.gov] [2274_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_432_chr19_GL949748v2_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:20.330537] [cn2425.cit.nih.gov] [2274_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_379_chrX_KI270880v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:20.331081] [cn2425.cit.nih.gov] [2274_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_235_chr4_KI270789v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:20.355688] [cn2425.cit.nih.gov] [2274_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_3314_HLA-DQA1_05_01_01_02_0000_to_chromId_3340_HLA-DRB1_01_02_01_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:25:20.356497] [cn2425.cit.nih.gov] [2274_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_436_chr19_KI270931v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:25:20.357640] [cn2425.cit.nih.gov] [2274_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_011_chr12_0005' from sub-workflow 'CallGenome'
[2021-03-13T05:25:20.366914] [cn2425.cit.nih.gov] [2274_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_436_chr19_KI270931v1_alt_0000] Task initiated on local node
[2021-03-13T05:25:20.369743] [cn2425.cit.nih.gov] [2274_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_442_chr19_GL949749v2_alt_0000] Task initiated on local node
[2021-03-13T05:25:20.372611] [cn2425.cit.nih.gov] [2274_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_3314_HLA-DQA1_05_01_01_02_0000_to_chromId_3340_HLA-DRB1_01_02_01_0000] Task initiated on local node
[2021-03-13T05:25:20.373476] [cn2425.cit.nih.gov] [2274_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_011_chr12_0005] Task initiated on local node
[2021-03-13T05:25:20.393666] [cn2425.cit.nih.gov] [2274_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_005_chr6_0014' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:20.394603] [cn2425.cit.nih.gov] [2274_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_022_chrX_0004' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:20.432048] [cn2425.cit.nih.gov] [2274_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_3211_HLA-C_05_93_0000_to_chromId_3271_HLA-C_12_19_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:25:20.433319] [cn2425.cit.nih.gov] [2274_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_246_chr5_GL383531v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:25:20.435301] [cn2425.cit.nih.gov] [2274_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_003_chr4_0010' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:20.436282] [cn2425.cit.nih.gov] [2274_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_000_chr1_0019' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:20.437123] [cn2425.cit.nih.gov] [2274_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_008_chr9_0009' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:20.475625] [cn2425.cit.nih.gov] [2274_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_3211_HLA-C_05_93_0000_to_chromId_3271_HLA-C_12_19_0000] Task initiated on local node
[2021-03-13T05:25:20.479663] [cn2425.cit.nih.gov] [2274_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_003_chr4_0010' from sub-workflow 'CallGenome'
[2021-03-13T05:25:20.483013] [cn2425.cit.nih.gov] [2274_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_439_chr19_GL000209v2_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:25:20.484251] [cn2425.cit.nih.gov] [2274_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_313_chr13_KI270842v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:25:20.484967] [cn2425.cit.nih.gov] [2274_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_246_chr5_GL383531v1_alt_0000] Task initiated on local node
[2021-03-13T05:25:20.491018] [cn2425.cit.nih.gov] [2274_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_011_chr12_0005' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:20.495282] [cn2425.cit.nih.gov] [2274_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_003_chr4_0010] Task initiated on local node
[2021-03-13T05:25:20.519823] [cn2425.cit.nih.gov] [2274_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_009_chr10_0004' from sub-workflow 'CallGenome'
[2021-03-13T05:25:20.521969] [cn2425.cit.nih.gov] [2274_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_404_chr12_KI270904v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:20.522765] [cn2425.cit.nih.gov] [2274_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_281_chr9_GL383542v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:20.525635] [cn2425.cit.nih.gov] [2274_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_3314_HLA-DQA1_05_01_01_02_0000_to_chromId_3340_HLA-DRB1_01_02_01_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:20.528332] [cn2425.cit.nih.gov] [2274_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_313_chr13_KI270842v1_alt_0000] Task initiated on local node
[2021-03-13T05:25:20.543613] [cn2425.cit.nih.gov] [2274_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_009_chr10_0004] Task initiated on local node
[2021-03-13T05:25:20.556602] [cn2425.cit.nih.gov] [2274_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_404_chr12_KI270904v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:25:20.557797] [cn2425.cit.nih.gov] [2274_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_191_chrUn_KI270742v1_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:25:20.558718] [cn2425.cit.nih.gov] [2274_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_343_chr17_KI270860v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:25:20.566477] [cn2425.cit.nih.gov] [2274_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_404_chr12_KI270904v1_alt_0000] Task initiated on local node
[2021-03-13T05:25:20.568856] [cn2425.cit.nih.gov] [2274_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_191_chrUn_KI270742v1_0000] Task initiated on local node
[2021-03-13T05:25:20.577090] [cn2425.cit.nih.gov] [2274_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_343_chr17_KI270860v1_alt_0000] Task initiated on local node
[2021-03-13T05:25:20.629267] [cn2425.cit.nih.gov] [2274_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_003_chr4_0007' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:20.630471] [cn2425.cit.nih.gov] [2274_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_003_chr4_0010' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:20.664081] [cn2425.cit.nih.gov] [2274_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_003_chr4_0007' from sub-workflow 'CallGenome'
[2021-03-13T05:25:20.665237] [cn2425.cit.nih.gov] [2274_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_000_chr1_0003' from sub-workflow 'CallGenome'
[2021-03-13T05:25:20.667773] [cn2425.cit.nih.gov] [2274_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_009_chr10_0004' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:20.668767] [cn2425.cit.nih.gov] [2274_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_436_chr19_KI270931v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:20.680864] [cn2425.cit.nih.gov] [2274_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_003_chr4_0007] Task initiated on local node
[2021-03-13T05:25:20.706765] [cn2425.cit.nih.gov] [2274_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_000_chr1_0003] Task initiated on local node
[2021-03-13T05:25:20.718651] [cn2425.cit.nih.gov] [2274_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_436_chr19_KI270931v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:25:20.719770] [cn2425.cit.nih.gov] [2274_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_859_chrUn_JTFH01000017v1_decoy_0000_to_chromId_890_chrUn_JTFH01000048v1_decoy_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:25:20.722085] [cn2425.cit.nih.gov] [2274_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_404_chr12_KI270904v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:20.722913] [cn2425.cit.nih.gov] [2274_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_442_chr19_GL949749v2_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:20.757580] [cn2425.cit.nih.gov] [2274_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_436_chr19_KI270931v1_alt_0000] Task initiated on local node
[2021-03-13T05:25:20.762519] [cn2425.cit.nih.gov] [2274_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_442_chr19_GL949749v2_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:25:20.766117] [cn2425.cit.nih.gov] [2274_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_010_chr11_0006' from sub-workflow 'CallGenome'
[2021-03-13T05:25:20.769181] [cn2425.cit.nih.gov] [2274_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_859_chrUn_JTFH01000017v1_decoy_0000_to_chromId_890_chrUn_JTFH01000048v1_decoy_0000] Task initiated on local node
[2021-03-13T05:25:20.782286] [cn2425.cit.nih.gov] [2274_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_442_chr19_GL949749v2_alt_0000] Task initiated on local node
[2021-03-13T05:25:20.785560] [cn2425.cit.nih.gov] [2274_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_010_chr11_0006] Task initiated on local node
[2021-03-13T05:25:20.833109] [cn2425.cit.nih.gov] [2274_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_003_chr4_0007' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:20.833704] [cn2425.cit.nih.gov] [2274_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_246_chr5_GL383531v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:20.834316] [cn2425.cit.nih.gov] [2274_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_004_chr5_0008' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:20.840246] [cn2425.cit.nih.gov] [2274_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_439_chr19_GL000209v2_alt_0000] Task initiated on local node
[2021-03-13T05:25:20.858099] [cn2425.cit.nih.gov] [2274_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_004_chr5_0008' from sub-workflow 'CallGenome'
[2021-03-13T05:25:20.859206] [cn2425.cit.nih.gov] [2274_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_246_chr5_GL383531v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:25:20.860030] [cn2425.cit.nih.gov] [2274_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_014_chr15_0001' from sub-workflow 'CallGenome'
[2021-03-13T05:25:20.862018] [cn2425.cit.nih.gov] [2274_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_439_chr19_GL000209v2_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:20.864436] [cn2425.cit.nih.gov] [2274_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_313_chr13_KI270842v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:20.881838] [cn2425.cit.nih.gov] [2274_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_004_chr5_0008] Task initiated on local node
[2021-03-13T05:25:20.888430] [cn2425.cit.nih.gov] [2274_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_246_chr5_GL383531v1_alt_0000] Task initiated on local node
[2021-03-13T05:25:20.897381] [cn2425.cit.nih.gov] [2274_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_313_chr13_KI270842v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:25:20.901780] [cn2425.cit.nih.gov] [2274_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_011_chr12_0011' from sub-workflow 'CallGenome'
[2021-03-13T05:25:20.904241] [cn2425.cit.nih.gov] [2274_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_436_chr19_KI270931v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:20.914274] [cn2425.cit.nih.gov] [2274_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_014_chr15_0001] Task initiated on local node
[2021-03-13T05:25:20.938283] [cn2425.cit.nih.gov] [2274_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_006_chr7_0007' from sub-workflow 'CallGenome'
